facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year,closed_year,months_operated
child_care_centers,15700618,"LEARN & PLAY MONTESSORI DUBLIN, INC.","LEARN & PLAY MONTESSORI DUBLIN, INC.","VASQUEZ, EDITH",(925) 951-5123,3960 SUMMIT ROAD,DUBLIN,CA,94568,ALAMEDA,52,41,CLOSED,2023-08-09,2025-01-02,5252025,3960 SUMMIT ROAD,"3960 SUMMIT ROAD, DUBLIN",2,DUPLICATE_ADDRESS; ,"LEARN & PLAY MONTESSORI DUBLIN, INC.",2023.0,2025.0,17.1
child_care_centers,435700767,"LEARN & PLAY MONTESSORI MILPITAS, INC.","LEARN AND PLAY MONTESSORI MILPITAS, INC.","NAMOKAREAN, SELVA",(408) 809-0096,164 NORTH ABEL STREET,MILPITAS,CA,95035,SANTA CLARA,52,26,CLOSED,2023-09-20,2025-01-02,5252025,164 NORTH ABEL STREET,"164 NORTH ABEL STREET, MILPITAS",2,DUPLICATE_ADDRESS; ,"LEARN AND PLAY MONTESSORI MILPITAS, INC.",2023.0,2025.0,15.7
child_care_centers,434416688,LEARNING SPRINGS ACADEMY INC.,LEARNING SPRINGS ACADEMY INC.,LUCIA D'SOUZA,(408) 979-9769,"1774 FOXWORTHY AVENUE, BLDG1",SAN JOSE,CA,95124,SANTA CLARA,7,30,CLOSED,2020-12-18,2022-06-22,5252025,1774 FOXWORTHY AVENUE BLDG1,"1774 FOXWORTHY AVENUE BLDG1, SAN JOSE",1,COVID_ERA_LICENSE; ,LEARNING SPRINGS ACADEMY INC.,2020.0,2022.0,18.4
child_care_centers,15700610,"LEARNING WHEEL PRESCHOOL, THE","KAUR, LLC, THE","MCEVOY, MARCHELLE",(925) 236-0695,1432 CONCANNON BOULEVARD,LIVERMORE,CA,94550,ALAMEDA,52,14,CLOSED,2023-05-23,2024-02-27,5252025,1432 CONCANNON BOULEVARD,"1432 CONCANNON BOULEVARD, LIVERMORE",2,DUPLICATE_ADDRESS; ,"KAUR, LLC, THE",2023.0,2024.0,9.3
child_care_centers,197750087,LITTLE EXPLORERS PRESCHOOL CENTER,ASHLEY ALVA,ASHLEY ALVA,(661) 522-3555,44832 CEDAR AVE,LANCASTER,CA,93534,LOS ANGELES,12,6,CLOSED,2020-07-09,2022-05-16,5252025,44832 CEDAR AVE,"44832 CEDAR AVE, LANCASTER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,ASHLEY ALVA,2020.0,2022.0,22.5
child_care_centers,367750067,LITTLE SCHOOL OF THE DESERT,LITTLE CHURCH OF THE DESERT,SHERRY RICE,(760) 367-6616,6085 OCOTILLO AVENUE,TWENTYNINE PALMS,CA,92277,SAN BERNARDINO,12,15,CLOSED,2023-05-08,2025-02-21,5252025,6085 OCOTILLO AVENUE,"6085 OCOTILLO AVENUE, TWENTYNINE PALMS",2,DUPLICATE_ADDRESS; ,LITTLE CHURCH OF THE DESERT,2023.0,2025.0,21.8
child_care_centers,585407828,LIVE LOUD CA SCHOOL-AGE,YOUTH AND FAMILY OPPORTUNITIES UNLOCKED,"TRIGUEIRO, TIFFANY",(530) 329-3287,1718 CHURCHILL WAY,PLUMAS LAKE,CA,95961,YUBA,13,60,CLOSED,2021-02-11,2023-01-30,5252025,1718 CHURCHILL WAY,"1718 CHURCHILL WAY, PLUMAS LAKE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,YOUTH AND FAMILY OPPORTUNITIES UNLOCKED,2021.0,2023.0,23.9
child_care_centers,198020768,MARYVALE,MARYVALE,CRYSTAL REYNOLDS,(626) 537-3311,7600 GRAVES AVE,ROSEMEAD,CA,91770,LOS ANGELES,33,20,CLOSED,2021-06-18,2022-09-09,5252025,7600 GRAVES AVE,"7600 GRAVES AVE, ROSEMEAD",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,MARYVALE,2021.0,2022.0,14.9
child_care_centers,376105037,MIRA MESA CHRISTIAN PRESCHOOL,MESA CHRISTIAN SCHOOLS,SHARLA ROCHA,(858) 536-2807,10770 RICKERT ROAD,SAN DIEGO,CA,92126,SAN DIEGO,51,12,CLOSED,2020-12-16,2021-10-04,5252025,10770 RICKERT ROAD,"10770 RICKERT ROAD, SAN DIEGO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,MESA CHRISTIAN SCHOOLS,2020.0,2021.0,9.7
child_care_centers,376701533,MISSION VALLEY YMCA - SACRED HEART PARISH SCHOOL,YMCA OF SAN DIEGO COUNTY,MARGARET GIUFFRE,(619) 807-4786,706 C AVE,CORONADO,CA,92118,SAN DIEGO,20,54,CLOSED,2022-11-22,2024-02-01,5252025,706 C AVE,"706 C AVE, CORONADO",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,YMCA OF SAN DIEGO COUNTY,2022.0,2024.0,14.5
child_care_centers,304371432,MONTESSORI HARBOR MESA SCHOOL,MONTESSORI HARBOR MESA SCHOOL,"DE FRENZA, GUILIANA",(714) 549-3803,3025 DEODAR AVENUE,COSTA MESA,CA,92626,ORANGE,6,15,CLOSED,2020-07-23,2021-12-02,5252025,3025 DEODAR AVENUE,"3025 DEODAR AVENUE, COSTA MESA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,MONTESSORI HARBOR MESA SCHOOL,2020.0,2021.0,16.6
child_care_centers,376300570,MOTTINO FAMILY YMCA - BELLA MENTE ACADEMIES,YMCA OF SAN DIEGO,"SMEAD, COURTNY",(619) 873-7134,1737 W VISTA WAY,VISTA,CA,92083,SAN DIEGO,10,40,CLOSED,2022-08-27,2024-07-01,5252025,1737 W VISTA WAY,"1737 W VISTA WAY, VISTA",1,COVID_ERA_LICENSE; ,YMCA OF SAN DIEGO,2022.0,2024.0,22.5
child_care_centers,15700593,MOUNT VALLEY MONTESSORI INC.,MOUNT VALLEY MONTESSORI INC.,"JAGGA, URVASHI",(510) 491-7006,1481 MOWRY AVENUE,FREMONT,CA,94538,ALAMEDA,52,15,CLOSED,2023-03-01,2023-10-13,5252025,1481 MOWRY AVENUE,"1481 MOWRY AVENUE, FREMONT",2,DUPLICATE_ADDRESS; ,MOUNT VALLEY MONTESSORI INC.,2023.0,2023.0,7.5
child_care_centers,434416694,NEIGHBORHOOD CHRISTIAN PRESCHOOL,AGAPE SCHOOLS,JULIE KENNEDY,(408) 286-0901,1670 MOORPARK AVENUE,SAN JOSE,CA,95128,SANTA CLARA,7,18,CLOSED,2020-09-28,2020-12-09,5252025,1670 MOORPARK AVENUE,"1670 MOORPARK AVENUE, SAN JOSE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,AGAPE SCHOOLS,2020.0,2020.0,2.4
child_care_centers,414004929,NEWTON @ PARK,NEWTON CENTER,TAMARA KING,(650) 274-9815,161 CLARK DRIVE,SAN MATEO,CA,94402,SAN MATEO,5,30,CLOSED,2022-08-10,2024-06-17,5252025,161 CLARK DRIVE,"161 CLARK DRIVE, SAN MATEO",1,COVID_ERA_LICENSE; ,NEWTON CENTER,2022.0,2024.0,22.6
child_care_centers,304371448,ORANGE COUNTY CLASSICAL ACADEMY (OCCA) YMCA,YMCA OF ORANGE COUNTY,"SABERDA-AYLOR, MEGAN",(714) 549-9622,4100 EAST WALNUT,ORANGE,CA,92869,ORANGE,6,37,CLOSED,2020-11-09,2021-06-30,5252025,4100 EAST WALNUT,"4100 EAST WALNUT, ORANGE",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,YMCA OF ORANGE COUNTY,2020.0,2021.0,7.8
child_care_centers,566216436,PACIFIC CAMPS FAMILY RESOURCE INC.,PACIFIC CAMPS FAMILY RESOURCE INC.,KENNETH HARLEY,(805) 445-9469,4050 MARKET,VENTURA,CA,93003,VENTURA,17,90,CLOSED,2022-10-10,2024-03-18,5252025,4050 MARKET,"4050 MARKET, VENTURA",1,COVID_ERA_LICENSE; ,PACIFIC CAMPS FAMILY RESOURCE INC.,2022.0,2024.0,17.5
child_care_centers,435700753,PALO VERDE KIDS' CLUB,PALO ALTO COMMUNITY CHILD CARE,"ANDRADE, ROCIO",(650) 493-2361,4000 MIDDLEFIELD ROAD,PALO ALTO,CA,94306,SANTA CLARA,52,60,CLOSED,2022-10-13,2023-07-31,5252025,4000 MIDDLEFIELD ROAD,"4000 MIDDLEFIELD ROAD, PALO ALTO",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,PALO ALTO COMMUNITY CHILD CARE,2022.0,2023.0,9.7
child_care_centers,73409579,PANTHER HOUSE,"DAMHESEL, NICOLE, AGUIAR, HEATHER & LYNN, ASHLEY",NICOLE DAMHESEL,(925) 297-9750,3445 HAMLIN RD,LAFAYETTE,CA,94549,CONTRA COSTA,2,56,CLOSED,2023-08-22,2023-10-05,5252025,3445 HAMLIN RD,"3445 HAMLIN RD, LAFAYETTE",0,,"DAMHESEL, NICOLE, AGUIAR, HEATHER & LYNN, ASHLEY",2023.0,2023.0,1.5
child_care_centers,243810253,PLAY ADVENTURES INC,PLAY ADVENTURES INC,NAOMI SUKENIK,(209) 600-3372,655 G ST,MERCED,CA,95341,MERCED,4,24,CLOSED,2023-10-23,2025-01-24,5252025,655 G ST,"655 G ST, MERCED",2,DUPLICATE_ADDRESS; ,PLAY ADVENTURES INC,2023.0,2025.0,15.3
child_care_centers,376105051,"PLAYGROUND LEARNING CENTER, THE","WHITE, SHENEA",SHENEA WHITE,(619) 724-6350,237 AVOCADO AVENUE,EL CAJON,CA,92020,SAN DIEGO,51,11,CLOSED,2021-11-22,2022-04-29,5252025,237 AVOCADO AVENUE,"237 AVOCADO AVENUE, EL CAJON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"WHITE, SHENEA",2021.0,2022.0,5.3
child_care_centers,394500606,REDROSE MONTESSORI SCHOOL,RRMS MOUNTAIN HOUSE LLC,"SANDOVAL-FLORES, MELANIE",(209) 299-5437,805 S CENTRAL PARKWAY,MOUNTAIN HOUSE,CA,95391,SAN JOAQUIN,53,30,CLOSED,2022-07-15,2023-11-28,5252025,805 S CENTRAL PARKWAY,"805 S CENTRAL PARKWAY, MOUNTAIN HOUSE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,RRMS MOUNTAIN HOUSE LLC,2022.0,2023.0,16.7
child_care_centers,125407815,REDWOOD DISCOVERY MUSEUM SCHOOL-AGE,REDWOOD DISCOVERY MUSEUM,SERINA HILLIS,(707) 443-9694,612 G STREET,EUREKA,CA,95501,HUMBOLDT,13,15,CLOSED,2020-12-10,2021-12-20,5252025,612 G STREET,"612 G STREET, EUREKA",1,COVID_ERA_LICENSE; ,REDWOOD DISCOVERY MUSEUM,2020.0,2021.0,12.5
child_care_centers,435700729,RIGHT AT SCHOOL AT ADDISON ELEMENTARY,"RIGHT AT SCHOOL, LLC","MANJUNATHA, YAMUNA",(650) 304-4963,650 ADDISON AVENUE,PALO ALTO,CA,94301,SANTA CLARA,52,120,CLOSED,2020-12-18,2021-04-01,5252025,650 ADDISON AVENUE,"650 ADDISON AVENUE, PALO ALTO",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,3.5
child_care_centers,435700736,RIGHT AT SCHOOL AT BARRON PARK ELEMENTARY,"RIGHT AT SCHOOL, LLC","HERRERA, DENISE",(650) 269-9262,800 BARRON AVENUE,PALO ALTO,CA,94306,SANTA CLARA,52,120,CLOSED,2020-11-17,2021-04-01,5252025,800 BARRON AVENUE,"800 BARRON AVENUE, PALO ALTO",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,4.5
child_care_centers,435700731,RIGHT AT SCHOOL AT DUVENECK ELEMENTARY,"RIGHT AT SCHOOL, LLC","WONG, CRISTINA",(650) 269-4522,705 ALESTER AVENUE,PALO ALTO,CA,94303,SANTA CLARA,52,120,CLOSED,2020-12-02,2021-04-01,5252025,705 ALESTER AVENUE,"705 ALESTER AVENUE, PALO ALTO",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,4.0
child_care_centers,435700732,RIGHT AT SCHOOL AT EL CARMELO ELEMENTARY,"RIGHT AT SCHOOL, LLC","FUENTES, RICHARD",(650) 407-0531,3024 BRYANT STREET,PALO ALTO,CA,94306,SANTA CLARA,52,120,CLOSED,2020-10-20,2021-04-01,5252025,3024 BRYANT STREET,"3024 BRYANT STREET, PALO ALTO",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,5.4
child_care_centers,435700737,RIGHT AT SCHOOL AT FAIRMEADOW ELEMENTARY,"RIGHT AT SCHOOL, LLC","VILLEDA, SAMANTHA",(650) 407-0531,500 E. MEADOW DRIVE,PALO ALTO,CA,94306,SANTA CLARA,52,120,CLOSED,2020-10-20,2021-04-01,5252025,500 E MEADOW DRIVE,"500 E MEADOW DRIVE, PALO ALTO",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,5.4
child_care_centers,435700738,RIGHT AT SCHOOL AT HERBERT HOOVER ELEMENTARY,"RIGHT AT SCHOOL, LLC","MIRZA, FATIMABIBI",(650) 269-6592,445 E. CHARLESTON ROAD,PALO ALTO,CA,94306,SANTA CLARA,52,120,CLOSED,2020-11-17,2021-04-01,5252025,445 E CHARLESTON ROAD,"445 E CHARLESTON ROAD, PALO ALTO",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,4.5
child_care_centers,435700728,RIGHT AT SCHOOL AT JUANA BRIONES ELEMENTARY,"RIGHT AT SCHOOL, LLC","BROOKS, BRIGETTE",(650) 288-7293,4100 ORME STREET,PALO ALTO,CA,94306,SANTA CLARA,52,120,CLOSED,2020-10-20,2021-04-01,5252025,4100 ORME STREET,"4100 ORME STREET, PALO ALTO",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,5.4
child_care_centers,435700733,RIGHT AT SCHOOL AT PALO VERDE ELEMENTARY,"RIGHT AT SCHOOL, LLC","NATIVIDAD, GERRANY",(650) 288-7567,3450 LOUIS ROAD,PALO ALTO,CA,94303,SANTA CLARA,52,120,CLOSED,2020-12-02,2021-04-01,5252025,3450 LOUIS ROAD,"3450 LOUIS ROAD, PALO ALTO",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"RIGHT AT SCHOOL, LLC",2020.0,2021.0,4.0
child_care_centers,344500588,SHELDON ACRES CHILD DEVELOPMENT CENTER,STEFANIE THOMPSON,STEFANIE THOMPSON,(916) 718-7421,10393 PLEASANT GROVE SCHOOL RD,ELK GROVE,CA,95624,SACRAMENTO,53,24,CLOSED,2022-05-18,2023-06-15,5252025,10393 PLEASANT GROVE SCHOOL RD,"10393 PLEASANT GROVE SCHOOL RD, ELK GROVE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,STEFANIE THOMPSON,2022.0,2023.0,13.1
child_care_centers,414004746,SHORES CHILD DEVELOPMENT CENTER,KINDERCARE EDUCATION AT WORK LLC,"BECKER, LISA",(650) 594-1100,1050 TWIN DOLPHIN DRIVE,REDWOOD CITY,CA,94065,SAN MATEO,5,40,CLOSED,2020-12-17,2021-06-29,5252025,1050 TWIN DOLPHIN DRIVE,"1050 TWIN DOLPHIN DRIVE, REDWOOD CITY",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,KINDERCARE EDUCATION AT WORK LLC,2020.0,2021.0,6.5
child_care_centers,364845950,ST. MARY'S MONTESSORI SCHOOL,HIMNEL USA INC. DBA ST. MARY'S MONTESSORI SCHOOL,MARTINEZ DESERIE,(909) 200-2727,6880 N VICTORIA WINDROWS LOOP,RANCHO CUCAMONGA,CA,91739,SAN BERNARDINO,9,36,CLOSED,2020-10-30,2022-04-06,5252025,6880 N VICTORIA WINDROWS LOOP,"6880 N VICTORIA WINDROWS LOOP, RANCHO CUCAMONGA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,HIMNEL USA INC. DBA ST. MARY'S MONTESSORI SCHOOL,2020.0,2022.0,17.4
child_care_centers,394500268,ST. PETER LUTHERAN SCHOOL,ST. PETER LUTHERAN SCHOOL,JAN HUST,(209) 368-5929,50 S. LOWER SACRAMENTO RD.,LODI,CA,95242,SAN JOAQUIN,53,220,CLOSED,2020-07-28,2021-05-25,5252025,50 S LOWER SACRAMENTO RD,"50 S LOWER SACRAMENTO RD, LODI",1,COVID_ERA_LICENSE; ,ST. PETER LUTHERAN SCHOOL,2020.0,2021.0,10.0
child_care_centers,525408287,SUNSHINE CHRISTIAN ACADEMY S/A,"TINY TOES DAYCARE, LLC","MATTOS, SARAH",(530) 824-2524,918 SOLANO ST,CORNING,CA,96021,TEHAMA,13,10,CLOSED,2023-06-13,2024-06-03,5252025,918 SOLANO ST,"918 SOLANO ST, CORNING",2,DUPLICATE_ADDRESS; ,"TINY TOES DAYCARE, LLC",2023.0,2024.0,11.9
child_care_centers,434417039,TINKER LEARNING CENTER,TINKER LEARNING ACADEMY LLC,ZARNA JOSHI,(408) 779-7678,17535 DEL MONTE AVENUE,MORGAN HILL,CA,95037,SANTA CLARA,7,30,CLOSED,2022-09-15,2023-01-24,5252025,17535 DEL MONTE AVENUE,"17535 DEL MONTE AVENUE, MORGAN HILL",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,TINKER LEARNING ACADEMY LLC,2022.0,2023.0,4.4
child_care_centers,197494962,VALLEY NURSERY SCHOOL,KEVIN CHONG YI,"CHONG YI, KEVIN",(213) 352-3509,6948 WOODMAN AVENUE,VALLEY GLEN,CA,91405,LOS ANGELES,58,12,CLOSED,2021-12-07,2023-08-24,5252025,6948 WOODMAN AVENUE,"6948 WOODMAN AVENUE, VALLEY GLEN",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,KEVIN CHONG YI,2021.0,2023.0,20.8
child_care_centers,223810215,WHERE THE WILD THINGS PLAY PRESCHOOL LLC,"DIXON, LORI","DIXON, LORI",(209) 742-9453,5112 BULLION ST,MARIPOSA,CA,95338,MARIPOSA,4,28,CLOSED,2022-08-06,2023-10-27,5252025,5112 BULLION ST,"5112 BULLION ST, MARIPOSA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"DIXON, LORI",2022.0,2023.0,14.9
child_care_centers,197494699,WINDSOR HILL STAR,STAR INC. & KATYA BOZZI,"MONTGOMERY, JULIE",(320) 842-8040,4046 W. SLAUSON AVENUE,LOS ANGELES,CA,90043,LOS ANGELES,58,40,CLOSED,2020-11-19,2022-03-01,5252025,4046 W SLAUSON AVENUE,"4046 W SLAUSON AVENUE, LOS ANGELES",1,COVID_ERA_LICENSE; ,STAR INC. & KATYA BOZZI,2020.0,2022.0,15.6
child_care_centers,343624073,YMCA OF SUPERIOR CALIFORNIA - B'NAI ISRAEL,YMCA OF SUPERIOR CALIFORNIA,"LESTER, ALISHA",(916) 562-8048,3600 RIVERSIDE BLVD,SACRAMENTO,CA,95818,SACRAMENTO,3,60,CLOSED,2022-04-01,2022-12-23,5252025,3600 RIVERSIDE BLVD,"3600 RIVERSIDE BLVD, SACRAMENTO",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,YMCA OF SUPERIOR CALIFORNIA,2022.0,2022.0,8.9
child_care_centers,214005669,YMCA SF-MARIN HEARTWOOD CHARTER SCHOOL,YOUNG MEN'S CHRISTIAN ASSOCIATION,"CALAGUI, JEANIE",(415) 446-2120,3125 SIR FRANCIS DRAKE BLVD.,FAIRFAX,CA,94930,MARIN,5,100,CLOSED,2024-01-11,2024-05-23,5252025,3125 SIR FRANCIS DRAKE BLVD,"3125 SIR FRANCIS DRAKE BLVD, FAIRFAX",0,,YOUNG MEN'S CHRISTIAN ASSOCIATION,2024.0,2024.0,4.4
child_care_centers,376300205,ZION CHRISTIAN LEARNING CENTER,"PINGEL,KARA","PINGEL,KARA",(760) 723-3500,1405 E FALLBROOK ST,FALLBROOK,CA,92028,SAN DIEGO,10,120,CLOSED,2020-10-26,2022-07-31,5252025,1405 E FALLBROOK ST,"1405 E FALLBROOK ST, FALLBROOK",1,COVID_ERA_LICENSE; ,"PINGEL,KARA",2020.0,2022.0,21.4
child_care_centers,15700656,CAPE JOE MICHELL CENTER,"CAPE, INC.",HANEEN ASAD,(925) 337-1226,1001 ELAINE AVE,LIVERMORE,CA,94550,ALAMEDA,52,20,CLOSED,2024-07-25,2024-11-13,5252025,1001 ELAINE AVE,"1001 ELAINE AVE, LIVERMORE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"CAPE, INC.",2024.0,2024.0,3.7
child_care_centers,75700616,GUIDEPOST MONTESSORI AT CROW CANYON,GUIDEPOST A LLC,KAYLA HACKETT,(925) 905-1616,2671 CROW CANYON RD,SAN RAMON,CA,94583,CONTRA COSTA,52,150,CLOSED,2024-11-04,2024-12-20,5252025,2671 CROW CANYON RD,"2671 CROW CANYON RD, SAN RAMON",1,HIGH_VOLUME_LICENSEE; ,GUIDEPOST A LLC,2024.0,2024.0,1.5
child_care_centers,414005119,"HAPPY CAMPERS PRESCHOOL DAYCARE, INC.","HAPPY CAMPERS PRESCHOOL DAYCARE CENTER, INC.",AUDRA TSIVIKAS,(650) 593-2005,1225 GREENWOOD AVENUE,SAN CARLOS,CA,94070,SAN MATEO,5,50,CLOSED,2024-07-11,2025-04-10,5252025,1225 GREENWOOD AVENUE,"1225 GREENWOOD AVENUE, SAN CARLOS",2,DUPLICATE_ADDRESS; ,"HAPPY CAMPERS PRESCHOOL DAYCARE CENTER, INC.",2024.0,2025.0,9.1
child_care_centers,157750010,IMAGINATION SPRINGS,MICHELLE RINCON STORY,MICHELLE RINCON STORY,(619) 646-0926,27719 STALLION SPRINGS DRIVE,TEHACHAPI,CA,93561,KERN,12,18,CLOSED,2024-03-07,2024-05-09,5252025,27719 STALLION SPRINGS DRIVE,"27719 STALLION SPRINGS DRIVE, TEHACHAPI",0,,MICHELLE RINCON STORY,2024.0,2024.0,2.1
child_care_centers,13423748,KIDS PLAY ZONE LLC-PLAY & LEARN CHILDCARE,KIDS PLAY ZONE LLC,KELINDA CRENSHAW,(510) 817-4384,900 MARKET ST STE M,OAKLAND,CA,94607,ALAMEDA,2,15,CLOSED,2024-03-07,2024-12-31,5252025,900 MARKET ST STE M,"900 MARKET ST STE M, OAKLAND",0,,KIDS PLAY ZONE LLC,2024.0,2024.0,10.0
child_care_centers,73409594,LEARN AND PLAY MONTESSORI HERCULES INC,"LEARN AND PLAY MONTESSORI HERCULES, INC.",LIZETTE SUAREZ,(510) 941-0102,1702 PHEASANT DR,HERCULES,CA,94547,CONTRA COSTA,2,105,CLOSED,2024-08-08,2025-01-02,5252025,1702 PHEASANT DR,"1702 PHEASANT DR, HERCULES",2,DUPLICATE_ADDRESS; ,"LEARN AND PLAY MONTESSORI HERCULES, INC.",2024.0,2025.0,4.9
child_care_centers,73409606,"LEARN AND PLAY MORAGA, INC","LEARN AND PLAY MORAGA, INC.",EVELYN RODRIGUEZ,(925) 376-8280,1695 CANYON ROAD,MORAGA,CA,94556,CONTRA COSTA,2,135,CLOSED,2024-10-30,2025-01-02,5252025,1695 CANYON ROAD,"1695 CANYON ROAD, MORAGA",2,DUPLICATE_ADDRESS; ,"LEARN AND PLAY MORAGA, INC.",2024.0,2025.0,2.1
child_care_centers,566216933,"LEARNING EXPERIENCE NEWBURY PARK, THE","DREAM A LITTLE DREAM, LLC",ALTMAN RUTH,(951) 760-0555,749 N. WENDY DRIVE,NEWBURY PARK,CA,91320,VENTURA,17,162,CLOSED,2024-08-14,2025-05-21,5252025,749 N WENDY DRIVE,"749 N WENDY DRIVE, NEWBURY PARK",2,DUPLICATE_ADDRESS; ,"DREAM A LITTLE DREAM, LLC",2024.0,2025.0,9.3
child_care_centers,376105190,LITTLE PATHFINDERS PRESCHOOL,LITTLE PATHFINDERS PRESCHOOL LLC,SANDRA REYES,(619) 805-7999,217 EARLHAM STREET,RAMONA,CA,92065,SAN DIEGO,51,72,CLOSED,2024-11-21,2025-03-28,5252025,217 EARLHAM STREET,"217 EARLHAM STREET, RAMONA",2,DUPLICATE_ADDRESS; ,LITTLE PATHFINDERS PRESCHOOL LLC,2024.0,2025.0,4.2
child_care_centers,34501027,MOTHER LODE MOUNTAIN TOTS PRESCHOOL,MOTHER LODE MOUNTAIN TOTS PRESCHOOL LLC,"ALLEN, KIRBIE",(209) 457-0995,23714 STATE HIGHWAY 88,PIONEER,CA,95666,AMADOR,53,50,CLOSED,2024-01-30,2025-03-19,5252025,23714 STATE HIGHWAY 88,"23714 STATE HIGHWAY 88, PIONEER",2,DUPLICATE_ADDRESS; ,MOTHER LODE MOUNTAIN TOTS PRESCHOOL LLC,2024.0,2025.0,13.8
child_care_centers,376105171,MURPHY CANYON PRESCHOOL,"MURPHY CANYON PRESCHOOL, INC.",KELLY LHUNGAY,(858) 279-5437,5150 MURPHY CANYON ROAD #105,SAN DIEGO,CA,92123,SAN DIEGO,51,69,CLOSED,2024-07-30,2025-03-19,5252025,5150 MURPHY CANYON ROAD #105,"5150 MURPHY CANYON ROAD #105, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"MURPHY CANYON PRESCHOOL, INC.",2024.0,2025.0,7.7
child_care_centers,364846498,WHIZ KIDS MONTESSORI SCHOOL,"KAUR, INDERJIT","AZIZIAN, SAYDA",(909) 450-7187,14260 CHINO HILLS PKWY #BCD,CHINO HILLS,CA,91709,SAN BERNARDINO,9,72,CLOSED,2024-07-09,2025-05-06,5252025,14260 CHINO HILLS PKWY #BCD,"14260 CHINO HILLS PKWY #BCD, CHINO HILLS",2,DUPLICATE_ADDRESS; ,"KAUR, INDERJIT",2024.0,2025.0,10.0
family_child_care_homes,376101087,"ABDI, MISKI FAMILY CHILD CARE","ABDI, MISKI",MISKI ABDI,(619) 278-1416,Unavailable,LAKESIDE,CA,92040,SAN DIEGO,51,14,CLOSED,2022-06-02,2023-05-15,5252025,UNAVAILABLE,"UNAVAILABLE, LAKESIDE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"ABDI, MISKI",2022.0,2023.0,11.6
family_child_care_homes,343625345,"ABDULAMEER, NOOR","ABDULAMEER, NOOR","ABDULAMEER, NOOR",(916) 477-8575,Unavailable,SACRAMENTO,CA,95864,SACRAMENTO,3,14,CLOSED,2023-12-06,2024-12-11,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"ABDULAMEER, NOOR",2023.0,2024.0,12.4
family_child_care_homes,343624962,"ABDULHAMEED, SAMAR","ABDULHAMEED, SAMAR","ABDULHAMEED, SAMAR",(916) 346-7133,Unavailable,CITRUS HEIGHTS,CA,95610,SACRAMENTO,3,14,CLOSED,2023-05-22,2024-03-20,5252025,UNAVAILABLE,"UNAVAILABLE, CITRUS HEIGHTS",2,DUPLICATE_ADDRESS; ,"ABDULHAMEED, SAMAR",2023.0,2024.0,10.1
