facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized
child_care_centers,434414507,KIDANGO DORSA,"KIDANGO, INC.",LINDA MARIE AGUILAR,(408) 429-2689,1290 BAL HARBOR WAY #P1,SAN JOSE,CA,95122,SANTA CLARA,7,24,LICENSED,3/2/2017,,5252025,1290 BAL HARBOR WAY #P1,"1290 BAL HARBOR WAY #P1, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,434414073,KIDANGO EDEN PALMS PRESCHOOL,"KIDANGO, INC.",MICHELLE PALACPAC,(408) 200-2910,5398 MONTEREY RD,SAN JOSE,CA,95111,SANTA CLARA,7,45,CLOSED,9/12/2014,8/9/2024,5252025,5398 MONTEREY RD,"5398 MONTEREY RD, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,13422494,KIDANGO ESTHER HOBBS,KIDANGO INC,MAHBOOB ETEMADI,(510) 456-0881,4455 SENECA PARK AVENUE,FREMONT,CA,94538,ALAMEDA,52,21,LICENSED,3/28/2018,,5252025,4455 SENECA PARK AVENUE,"4455 SENECA PARK AVENUE, FREMONT",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KIDANGO INC
child_care_centers,434415705,KIDANGO FOXDALE,KIDANGO INC.,THAO NGUYEN,(408) 290-7666,1250 FOXDALE LOOP,SAN JOSE,CA,95122,SANTA CLARA,7,24,LICENSED,10/10/2017,,5252025,1250 FOXDALE LOOP,"1250 FOXDALE LOOP, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,434406754,KIDANGO GOSS CENTER,KIDANGO INC.,KELLY ARANA,(408) 353-0528,2475 VAN WINKLE LANE,SAN JOSE,CA,95116,SANTA CLARA,7,22,LICENSED,12/18/2003,,5252025,2475 VAN WINKLE LANE,"2475 VAN WINKLE LANE, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,15700531,KIDANGO HILLSIDE,KIDANGO INC.,IRMA REINA,(510) 516-7376,15980 MARCELLA STREET,SAN LEANDRO,CA,94578,ALAMEDA,52,24,LICENSED,2/4/2021,,5252025,15980 MARCELLA STREET,"15980 MARCELLA STREET, SAN LEANDRO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,434406756,KIDANGO HUBBARD CENTER,KIDANGO INC.,JACKELIN SOLORIO,(408) 353-0559,1680 FOLEY AVENUE,SAN JOSE,CA,95122,SANTA CLARA,7,40,LICENSED,11/26/2003,,5252025,1680 FOLEY AVENUE,"1680 FOLEY AVENUE, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,434406759,KIDANGO LINDA VISTA,KIDANGO INC.,STEPHANIE LOPEZ,(408) 353-0677,65 GORDON AVENUE,SAN JOSE,CA,95127,SANTA CLARA,7,40,LICENSED,12/18/2003,,5252025,65 GORDON AVENUE,"65 GORDON AVENUE, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,13419429,KIDANGO LOGAN,KIDANGO,"COSIO, DEBRA",(510) 324-1208,33821 SYRACUSE AVE.,UNION CITY,CA,94587,ALAMEDA,52,52,LICENSED,7/21/2008,,5252025,33821 SYRACUSE AVE,"33821 SYRACUSE AVE, UNION CITY",1,HIGH_VOLUME_LICENSEE; ,KIDANGO
child_care_centers,15700581,KIDANGO LORENZO MANOR,"KIDANGO, INC.","BANFAL, SABEETA",(510) 509-1716,18250 BENGAL AVENUE,HAYWARD,CA,94541,ALAMEDA,52,24,LICENSED,7/28/2022,,5252025,18250 BENGAL AVENUE,"18250 BENGAL AVENUE, HAYWARD",1,HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,434412429,KIDANGO MEADOWFAIR,"KIDANGO, INC.",VERA KINDLE,(408) 353-0680,2696 SOUTH KING ROAD,SAN JOSE,CA,95122,SANTA CLARA,7,30,LICENSED,12/15/2011,,5252025,2696 SOUTH KING ROAD,"2696 SOUTH KING ROAD, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,434406757,KIDANGO MEYER CENTER,KIDANGO INC.,CAROLYN LOAYZA,(408) 258-9129,1824 DAYTONA DRIVE,SAN JOSE,CA,95122,SANTA CLARA,7,22,LICENSED,11/26/2003,,5252025,1824 DAYTONA DRIVE,"1824 DAYTONA DRIVE, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,434404854,KIDANGO OHLONE CHYNOWETH CENTER,"KIDANGO, INC.",ESHRAQ HADI,(408) 353-0458,5312 TERNER WAY,SAN JOSE,CA,95136,SANTA CLARA,7,32,CLOSED,5/8/2001,8/19/2024,5252025,5312 TERNER WAY,"5312 TERNER WAY, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,13422495,KIDANGO PAUL MILLER,KIDANGO INC,JENNIFER RALPH,(510) 516-7026,4700 CALAVERAS AVENUE,FREMONT,CA,94538,ALAMEDA,52,64,LICENSED,3/28/2018,,5252025,4700 CALAVERAS AVENUE,"4700 CALAVERAS AVENUE, FREMONT",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KIDANGO INC
child_care_centers,15700536,KIDANGO PEIXOTO,KIDANGO INC.,"FAGUNDES, VIRGINIA",(510) 516-7378,29150 RUUS ROAD,HAYWARD,CA,94544,ALAMEDA,52,67,LICENSED,4/28/2021,,5252025,29150 RUUS ROAD,"29150 RUUS ROAD, HAYWARD",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,434406753,KIDANGO RUSSO,KIDANGO INC.,MICHELLE MAGANA,(408) 353-0780,2851 GAY AVENUE,SAN JOSE,CA,95127,SANTA CLARA,7,22,LICENSED,12/18/2003,,5252025,2851 GAY AVENUE,"2851 GAY AVENUE, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,434415118,KIDANGO RYAN,"KIDANGO, INC.",CHARI PLUMERI,(408) 429-2682,1241 MCGINNESS AVENUE,SAN JOSE,CA,95127,SANTA CLARA,7,24,LICENSED,12/15/2016,,5252025,1241 MCGINNESS AVENUE,"1241 MCGINNESS AVENUE, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,434416144,KIDANGO SANTA TERESA,KIDANGO INC.,ALYSSIA SALAZAR,(408) 928-5270,6150 SNELL AVENUE,SAN JOSE,CA,95123,SANTA CLARA,7,24,CLOSED,7/8/2019,10/31/2023,5252025,6150 SNELL AVENUE,"6150 SNELL AVENUE, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,15700530,KIDANGO THE PLAZA,KIDANGO INC.,"REZKALLAH, TREZA",(510) 509-1619,500 E STREET,UNION CITY,CA,94587,ALAMEDA,52,24,LICENSED,11/23/2020,,5252025,500 E STREET,"500 E STREET, UNION CITY",1,HIGH_VOLUME_LICENSEE; ,KIDANGO INC.
child_care_centers,434414778,KIDANGO UNIDOS,"KIDANGO, INC.","DE JESUS SANTIAGO, LAURA",(408) 471-6399,1970 CINDERELLA LANE,SAN JOSE,CA,95116,SANTA CLARA,7,48,LICENSED,3/2/2017,,5252025,1970 CINDERELLA LANE,"1970 CINDERELLA LANE, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,434400493,KIDANGO VALLEY MEDICAL CENTER,"KIDANGO, INC.","GRAY, STACIE",(408) 429-2683,730 EMPY WAY,SAN JOSE,CA,95128,SANTA CLARA,7,57,LICENSED,12/14/1998,,5252025,730 EMPY WAY,"730 EMPY WAY, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,"KIDANGO, INC."
child_care_centers,334830639,KIDD STREET PRESCHOOL OF RIVERSIDE,KIDD STREET MANAGEMENT INC,MARIA TEEL,(951) 688-4242,10250 KIDD STREET,RIVERSIDE,CA,92503,RIVERSIDE,9,155,LICENSED,7/31/2009,,5252025,10250 KIDD STREET,"10250 KIDD STREET, RIVERSIDE",2,DUPLICATE_ADDRESS; ,KIDD STREET MANAGEMENT INC
child_care_centers,73408864,KIDDIE ACADEMY,MY PLUTO LLC,ABADAT KHAN,(925) 261-6717,1620 NEROLY RD.,OAKLEY,CA,94561,CONTRA COSTA,2,114,LICENSED,7/24/2019,,5252025,1620 NEROLY RD,"1620 NEROLY RD, OAKLEY",2,DUPLICATE_ADDRESS; ,MY PLUTO LLC
child_care_centers,73408285,KIDDIE ACADEMY,MY PREM LLC,MICHELLE POWELL,(925) 683-3369,8680 BRENTWOOD BLVD.,BRENTWOOD,CA,94513,CONTRA COSTA,2,132,LICENSED,7/16/2019,,5252025,8680 BRENTWOOD BLVD,"8680 BRENTWOOD BLVD, BRENTWOOD",2,DUPLICATE_ADDRESS; ,MY PREM LLC
child_care_centers,13422425,KIDDIE ACADEMY,"MY PLK, LLC.",SARAH DESOUSA,(925) 292-1948,1400 N. VASCO RD.,LIVERMORE,CA,94551,ALAMEDA,52,120,LICENSED,8/12/2016,,5252025,1400 N VASCO RD,"1400 N VASCO RD, LIVERMORE",2,DUPLICATE_ADDRESS; ,"MY PLK, LLC."
child_care_centers,376700353,KIDDIE ACADEMY CHILDCARE LEARNING CENTER,"MARANGELY'S KIDS, INC.","AVILA, EVELYN",(760) 439-5552,3766 MISSION AVENUE #110,OCEANSIDE,CA,92058,SAN DIEGO,10,126,LICENSED,6/18/2007,,5252025,3766 MISSION AVENUE #110,"3766 MISSION AVENUE #110, OCEANSIDE",2,DUPLICATE_ADDRESS; ,"MARANGELY'S KIDS, INC."
child_care_centers,304371585,KIDDIE ACADEMY OF BUENA PARK,KA PRESCHOOL OF BUENA PARK,"BARBA, KARLA",(714) 752-6294,7501 COMMONWEALTH AVENUE,BUENA PARK,CA,90621,ORANGE,6,114,LICENSED,8/30/2022,,5252025,7501 COMMONWEALTH AVENUE,"7501 COMMONWEALTH AVENUE, BUENA PARK",2,DUPLICATE_ADDRESS; ,KA PRESCHOOL OF BUENA PARK
child_care_centers,304371556,KIDDIE ACADEMY OF BUENA PARK,KA PRESCHOOL OF BUENA PARK,"HAIKAL,JOSEPH",(949) 568-8749,7501 COMMONWEALTH AVENUE,BUENA PARK,CA,90621,ORANGE,6,120,CLOSED,,6/16/2022,5252025,7501 COMMONWEALTH AVENUE,"7501 COMMONWEALTH AVENUE, BUENA PARK",2,DUPLICATE_ADDRESS; ,KA PRESCHOOL OF BUENA PARK
child_care_centers,334846161,KIDDIE ACADEMY OF CORONA,EPIC EARLY LEARNING LLC/NEMI KOTADIYA & PAYAL KOTA,MELISSA BORBOA,(951) 444-7434,3977 BEDFORD CANYON ROAD,CORONA,CA,92883,RIVERSIDE,9,108,LICENSED,3/16/2022,,5252025,3977 BEDFORD CANYON ROAD,"3977 BEDFORD CANYON ROAD, CORONA",0,,EPIC EARLY LEARNING LLC/NEMI KOTADIYA & PAYAL KOTA
child_care_centers,364845648,KIDDIE ACADEMY OF FONTANA,"KA OF FONTANA, INC.",MONIQUE ACOSTA,(909) 822-7700,11117 SIERRA AVE,FONTANA,CA,92337,SAN BERNARDINO,9,120,CLOSED,11/21/2019,4/25/2022,5252025,11117 SIERRA AVE,"11117 SIERRA AVE, FONTANA",2,DUPLICATE_ADDRESS; ,"KA OF FONTANA, INC."
child_care_centers,364846191,KIDDIE ACADEMY OF FONTANA,"BDH LEARNING CENTER, INC",MONIQUE ACOSTA,(909) 822-7700,11117 SIERRA AVE,FONTANA,CA,92337,SAN BERNARDINO,9,120,LICENSED,4/25/2022,,5252025,11117 SIERRA AVE,"11117 SIERRA AVE, FONTANA",2,DUPLICATE_ADDRESS; ,"BDH LEARNING CENTER, INC"
child_care_centers,198016423,KIDDIE ACADEMY OF GLENDORA,"BETH'S LEARNING CENTER, LLC.",BETH HOLMES,(626) 691-0242,1339 SOUTH GRAND AVENUE,GLENDORA,CA,91740,LOS ANGELES,33,96,LICENSED,6/24/2011,,5252025,1339 SOUTH GRAND AVENUE,"1339 SOUTH GRAND AVENUE, GLENDORA",2,DUPLICATE_ADDRESS; ,"BETH'S LEARNING CENTER, LLC."
child_care_centers,304370987,KIDDIE ACADEMY OF HUNTINGTON BEACH,KA PRESCHOOL OF HUNTINGTON BEACH,"CARREON, NICOLE",(714) 968-0078,19342 BEACH BLVD,HUNTINGTON BEACH,CA,92648,ORANGE,6,124,LICENSED,4/16/2015,,5252025,19342 BEACH BLVD,"19342 BEACH BLVD, HUNTINGTON BEACH",2,DUPLICATE_ADDRESS; ,KA PRESCHOOL OF HUNTINGTON BEACH
child_care_centers,304370231,KIDDIE ACADEMY OF IRVINE,KA PRESCHOOL OF IRVINE CORPORATION,SARA ORTIZ,(949) 660-0005,16655 NOYES AVENUE,IRVINE,CA,92606,ORANGE,6,108,LICENSED,5/5/2006,,5252025,16655 NOYES AVENUE,"16655 NOYES AVENUE, IRVINE",2,DUPLICATE_ADDRESS; ,KA PRESCHOOL OF IRVINE CORPORATION
child_care_centers,434408795,KIDDIE ACADEMY OF MORGAN HILL,APPLETREE LEARNING CENTER LLC,NAKIA CENTENO,(408) 776-6800,"15750 MONTEREY ROAD, SUITE 150",MORGAN HILL,CA,95037,SANTA CLARA,7,84,LICENSED,9/18/2006,,5252025,15750 MONTEREY ROAD SUITE 150,"15750 MONTEREY ROAD SUITE 150, MORGAN HILL",2,DUPLICATE_ADDRESS; ,APPLETREE LEARNING CENTER LLC
child_care_centers,198020513,KIDDIE ACADEMY OF PASADENA,KA OF PASADENA,CHRISTINE JENNINGS,(626) 606-2800,169 N. HALSTEAD ST,PASADENA,CA,91107,LOS ANGELES,33,30,LICENSED,2/25/2020,,5252025,169 N HALSTEAD ST,"169 N HALSTEAD ST, PASADENA",2,DUPLICATE_ADDRESS; ,KA OF PASADENA
child_care_centers,198021260,KIDDIE ACADEMY OF PASADENA,KA OF PASADENA,"JENNINGS, CHRISTINE",(626) 606-2800,3400 E FOOTHILL BOULEVARD,PASADENA,CA,91107,LOS ANGELES,33,72,LICENSED,6/28/2023,,5252025,3400 E FOOTHILL BOULEVARD,"3400 E FOOTHILL BOULEVARD, PASADENA",0,,KA OF PASADENA
child_care_centers,364846188,KIDDIE ACADEMY OF RANCHO CUCAMONGA,"DBH LEARNING CENTER, INC",ASHLEE STUEHRMANN,(909) 891-8700,7220 VICTORIA PARK LANE,RANCHO CUCAMONGA,CA,91739,SAN BERNARDINO,9,127,LICENSED,4/25/2022,,5252025,7220 VICTORIA PARK LANE,"7220 VICTORIA PARK LANE, RANCHO CUCAMONGA",2,DUPLICATE_ADDRESS; ,"DBH LEARNING CENTER, INC"
child_care_centers,364845745,KIDDIE ACADEMY OF RANCHO CUCAMONGA,"MOORE,JENNIFER & MOORE,MATTHEW",JENNIFER MOORE,(909) 891-8700,7220 VICTORIA PARK LANE,RANCHO CUCAMONGA,CA,91739,SAN BERNARDINO,9,130,CLOSED,1/21/2020,4/25/2022,5252025,7220 VICTORIA PARK LANE,"7220 VICTORIA PARK LANE, RANCHO CUCAMONGA",2,DUPLICATE_ADDRESS; ,"MOORE,JENNIFER & MOORE,MATTHEW"
child_care_centers,434408781,KIDDIE ACADEMY OF SAN JOSE,"SAN JOSE CHILD CARE, LLC",MARIE NUNEZ,(408) 978-1500,521 WEST CAPITOL EXPRESSWAY,SAN JOSE,CA,95136,SANTA CLARA,7,98,LICENSED,8/3/2006,,5252025,521 WEST CAPITOL EXPRESSWAY,"521 WEST CAPITOL EXPRESSWAY, SAN JOSE",2,DUPLICATE_ADDRESS; ,"SAN JOSE CHILD CARE, LLC"
child_care_centers,197493330,KIDDIE KOLLEGE INC. - PRESCHOOL 2,KIDDIE KOLLEGE INC.,KYNELLE SPENCER,(888) 405-8640,3320 W. 85TH STREET,INGLEWOOD,CA,90305,LOS ANGELES,30,90,LICENSED,2/16/2017,,5252025,3320 W 85TH STREET,"3320 W 85TH STREET, INGLEWOOD",0,,KIDDIE KOLLEGE INC.
child_care_centers,197493316,"KIDDIE KOLLEGE, INC. - PRESCHOOL",KIDDIE KOLLEGE INC.,"BROWN, AVA",(888) 405-8640,3301 W. MANCHESTER BLVD.,INGLEWOOD,CA,90305,LOS ANGELES,30,23,LICENSED,2/15/2017,,5252025,3301 W MANCHESTER BLVD,"3301 W MANCHESTER BLVD, INGLEWOOD",2,DUPLICATE_ADDRESS; ,KIDDIE KOLLEGE INC.
child_care_centers,343624982,KIDDY CLUB,"REID, MARLETT",MARLETT REID,(916) 617-7248,2900 29TH AVENUE,SACRAMENTO,CA,95820,SACRAMENTO,3,33,LICENSED,6/30/2023,,5252025,2900 29TH AVENUE,"2900 29TH AVENUE, SACRAMENTO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"REID, MARLETT"
child_care_centers,343622379,KIDDY CLUB,"REID, MARLETT",MARLETT REID,(916) 617-7248,7710 STOCKTON BOULEVARD,SACRAMENTO,CA,95823,SACRAMENTO,3,58,LICENSED,6/19/2018,,5252025,7710 STOCKTON BOULEVARD,"7710 STOCKTON BOULEVARD, SACRAMENTO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"REID, MARLETT"
child_care_centers,343621435,KIDDY CLUB DAYCARE,"REID, MARLETT",MARLETT REID,(916) 617-7248,5230 EHRHARDT AVENUE,SACRAMENTO,CA,95823,SACRAMENTO,3,42,CLOSED,10/19/2016,6/30/2023,5252025,5230 EHRHARDT AVENUE,"5230 EHRHARDT AVENUE, SACRAMENTO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"REID, MARLETT"
child_care_centers,376600712,KIDS' CARE CLUB,C & J KIDS CORPORATION,GINGER JAMIR,(858) 472-3280,9995 CARMEL MOUNTAIN ROAD #B8,SAN DIEGO,CA,92129,SAN DIEGO,51,119,LICENSED,4/16/2001,,5252025,9995 CARMEL MOUNTAIN ROAD #B8,"9995 CARMEL MOUNTAIN ROAD #B8, SAN DIEGO",2,DUPLICATE_ADDRESS; ,C & J KIDS CORPORATION
child_care_centers,376700313,KIDS' CARE CLUB,C & J KIDS CORPORATION,TOBI STEINER,(858) 675-7000,10414 CRAFTSMAN WAY,SAN DIEGO,CA,92127,SAN DIEGO,51,137,LICENSED,1/2/2007,,5252025,10414 CRAFTSMAN WAY,"10414 CRAFTSMAN WAY, SAN DIEGO",2,DUPLICATE_ADDRESS; ,C & J KIDS CORPORATION
child_care_centers,503810107,KIDS' COMMUNITY CAMPUS,"MENDOZA, EUNICE G","MENDOZA, EUNICE G",(209) 620-8389,2490 N WALNUT RD,TURLOCK,CA,95382,STANISLAUS,4,64,CLOSED,11/17/2020,6/17/2024,5252025,2490 N WALNUT RD,"2490 N WALNUT RD, TURLOCK",2,DUPLICATE_ADDRESS; ,"MENDOZA, EUNICE G"
child_care_centers,313623889,"KIDS' PLACE, THE","KIDS' PLACE INC., THE",LAUREN GAROFALO,(530) 878-7875,1115 COMBIE ROAD,MEADOW VISTA,CA,95722,PLACER,3,11,LICENSED,4/28/2021,,5252025,1115 COMBIE ROAD,"1115 COMBIE ROAD, MEADOW VISTA",2,DUPLICATE_ADDRESS; ,"KIDS' PLACE INC., THE"
child_care_centers,197418979,"KIDS'KORNER PRESCHOOL, INC.",AROUND THE KORNER CENTER FOR SCHOOL AGE ENRICHMENT,KELLY MAGALLANES,(818) 890-0200,9757 ARLETA AVENUE,ARLETA,CA,91331,LOS ANGELES,12,96,LICENSED,8/7/2013,,5252025,9757 ARLETA AVENUE,"9757 ARLETA AVENUE, ARLETA",0,,AROUND THE KORNER CENTER FOR SCHOOL AGE ENRICHMENT
child_care_centers,390312090,KIDS ACADEMY,"CALIFORNIA KIDS DAY CARE, INC.",LISA BROWN,(209) 823-9944,680 INDUSTRIAL PARK DRIVE,MANTECA,CA,95337,SAN JOAQUIN,53,90,LICENSED,6/1/1989,,5252025,680 INDUSTRIAL PARK DRIVE,"680 INDUSTRIAL PARK DRIVE, MANTECA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"CALIFORNIA KIDS DAY CARE, INC."
child_care_centers,304270977,KIDS ADVENTURE LEARNING CENTER,"SUNLAND EDUCATIONAL SCHOOLS, INC.",MEGAN PHAN,(714) 525-7377,1834 W. VALENCIA DRIVE,FULLERTON,CA,92833,ORANGE,6,83,LICENSED,2/28/2003,,5252025,1834 W VALENCIA DRIVE,"1834 W VALENCIA DRIVE, FULLERTON",2,DUPLICATE_ADDRESS; ,"SUNLAND EDUCATIONAL SCHOOLS, INC."
child_care_centers,364819502,KIDS AND CARE PRESCHOOL AND DAY CARE CENTER,"GARCIA, CLAUDIA",CLAUDIA VALENZUELA GARCIA,(760) 956-5000,9560 I AVE,HESPERIA,CA,92345,SAN BERNARDINO,12,60,LICENSED,10/19/2007,,5252025,9560 I AVE,"9560 I AVE, HESPERIA",2,DUPLICATE_ADDRESS; ,"GARCIA, CLAUDIA"
child_care_centers,73408203,KIDS CORNER LEARNING CENTER,KIDS CORNER LEARNING CENTER,,(510) 758-5532,716 APPIAN WAY,EL SOBRANTE,CA,94803,CONTRA COSTA,2,70,LICENSED,5/9/2016,,5252025,716 APPIAN WAY,"716 APPIAN WAY, EL SOBRANTE",2,DUPLICATE_ADDRESS; ,KIDS CORNER LEARNING CENTER
child_care_centers,376701274,KIDS DEPOT OF OTAY RANCH,"IMAGINE EARLY EDUCATION, INC.",AIMEE BOIRI,(619) 656-0506,1394 EAST PALOMAR STREET #210,CHULA VISTA,CA,91913,SAN DIEGO,20,88,LICENSED,11/21/2016,,5252025,1394 EAST PALOMAR STREET #210,"1394 EAST PALOMAR STREET #210, CHULA VISTA",2,DUPLICATE_ADDRESS; ,"IMAGINE EARLY EDUCATION, INC."
child_care_centers,197410260,KIDS FIRST LEARNING CENTER SAN FERNANDO,"EBEN-EZER CHILDRENS DAY CARE CENTER, INC.","MANCILLA, GLORIA",(818) 897-5427,727 KEWEN STREET,SAN FERNANDO,CA,91340,LOS ANGELES,12,97,LICENSED,4/28/2004,,5252025,727 KEWEN STREET,"727 KEWEN STREET, SAN FERNANDO",0,,"EBEN-EZER CHILDRENS DAY CARE CENTER, INC."
child_care_centers,376300126,KIDS HUB CHILDCARE,KIDS HUB CHILDCARE LLC,IRMA J GUERRERO ESPINOZA,(760) 407-6737,1701 N SANTA FE AVE,VISTA,CA,92084,SAN DIEGO,10,23,LICENSED,9/28/2020,,5252025,1701 N SANTA FE AVE,"1701 N SANTA FE AVE, VISTA",2,DUPLICATE_ADDRESS; ,KIDS HUB CHILDCARE LLC
child_care_centers,343623067,KIDS INC PRESCHOOL & DISCOVERY CENTER,"VACCARO, KELLI",AMANDA COFFMAN,(916) 743-0857,1740 PRAIRIE CITY ROAD,FOLSOM,CA,95630,SACRAMENTO,3,100,LICENSED,5/1/2019,,5252025,1740 PRAIRIE CITY ROAD,"1740 PRAIRIE CITY ROAD, FOLSOM",2,DUPLICATE_ADDRESS; ,"VACCARO, KELLI"
child_care_centers,100400327,KIDS KARE ASHLAN,"KIDS KARE SCHOOLS, INC.","ARMSTRONG, JULIE",(559) 224-8656,3716 EAST ASHLAN,FRESNO,CA,93726,FRESNO,4,50,LICENSED,7/15/1991,,5252025,3716 EAST ASHLAN,"3716 EAST ASHLAN, FRESNO",1,HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,100401284,KIDS KARE AT THE PARKS,"KIDS KARE SCHOOLS, INC.",TONYA MOREHEAD,(559) 224-9471,4111 N. FRUIT,FRESNO,CA,93705,FRESNO,4,70,LICENSED,7/12/1991,,5252025,4111 N FRUIT,"4111 N FRUIT, FRESNO",1,HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,100404631,KIDS KARE FIG GARDEN,"KIDS KARE SCHOOLS, INC.","BECERRA, ALICIA",(559) 436-0578,1375 W. BULLARD AVENUE,FRESNO,CA,93711,FRESNO,4,78,LICENSED,8/29/1988,,5252025,1375 W BULLARD AVENUE,"1375 W BULLARD AVENUE, FRESNO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,200405990,KIDS KARE MADERA,"KIDS KARE SCHOOLS, INC.","FERRIS, SAMANTHA",(559) 661-2106,1844 SCHNOOR,MADERA,CA,93637,MADERA,4,73,LICENSED,11/6/1989,,5252025,1844 SCHNOOR,"1844 SCHNOOR, MADERA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,100400329,KIDS KARE OLIVE AVE,"KIDS KARE SCHOOLS, INC.",ARTEMIO BERBER,(559) 485-6271,2765 E OLIVE AVE,FRESNO,CA,93701,FRESNO,4,50,LICENSED,7/12/1994,,5252025,2765 E OLIVE AVE,"2765 E OLIVE AVE, FRESNO",1,HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,103808880,KIDS KARE OWENS RANCH,"KIDS KARE SCHOOLS, INC.","TABATABAI, SUSAN",(559) 275-1169,2683 OWENS MOUNTAIN PKWY,CLOVIS,CA,93611,FRESNO,4,118,LICENSED,1/23/2015,,5252025,2683 OWENS MOUNTAIN PKWY,"2683 OWENS MOUNTAIN PKWY, CLOVIS",1,HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,103808028,KIDS KARE RIVER BLUFF,"KIDS KARE SCHOOLS, INC.","SALGADO, KARI",(559) 434-2481,10011 N. CHESTNUT,FRESNO,CA,93720,FRESNO,4,117,LICENSED,8/23/2003,,5252025,10011 N CHESTNUT,"10011 N CHESTNUT, FRESNO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,100404961,KIDS KARE RIVER PARK,"KIDS KARE SCHOOLS, INC.","CHANNITA, BARBARA",(559) 431-2566,7311 N. FIRST,FRESNO,CA,93710,FRESNO,4,95,LICENSED,2/28/1988,,5252025,7311 N FIRST,"7311 N FIRST, FRESNO",1,HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,100402738,KIDS KARE SIERRA VISTA,"KIDS KARE SCHOOLS, INC.","VARGAS, KRISTINA WOODY",(559) 299-0403,1321 HOBLITT,CLOVIS,CA,93612,FRESNO,4,95,LICENSED,10/25/1979,,5252025,1321 HOBLITT,"1321 HOBLITT, CLOVIS",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
child_care_centers,100400331,KIDS KARE WILLOW,"KIDS KARE SCHOOLS, INC.","REGALADO, KATY",(559) 291-9111,3067 WILLOW AVENUE,CLOVIS,CA,93612,FRESNO,4,81,LICENSED,6/17/1975,,5252025,3067 WILLOW AVENUE,"3067 WILLOW AVENUE, CLOVIS",1,HIGH_VOLUME_LICENSEE; ,"KIDS KARE SCHOOLS, INC."
