LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
3792428402,02/05/2021,912,PPS,ROCA PRESCHOOLS LLC,298 N Wiget Ln,Walnut Creek,CA,94598-2404,09/15/2021,Paid in Full,60,100,304024.0,304024.0,0.0,,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,N,N,Existing or more than 2 years old,Walnut Creek,CONTRA COSTA,CA,94598-2404,CA-10,39.0,624410.0,Unanswered,Unknown/NotStated,1.0,304022.0,,,,,,Limited  Liability Company(LLC),455644,Live Oak Banking Company,WILMINGTON,NC,Unanswered,Unanswered,,305589.93,08/25/2021
5765907107,04/14/2020,942,PPP,"NEW LIFE DISCOVERY SCHOOLS, INC.",4926 E. Yale Ave Ste 101,FRESNO,CA,93727-1517,09/29/2021,Paid in Full,60,100,302500.0,302500.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,Existing or more than 2 years old,FRESNO,FRESNO,CA,93727-1517,CA-21,71.0,624410.0,Black or African American,Unknown/NotStated,,302500.0,,,,,,Subchapter S Corporation,14315,BMO Bank National Association,San Francisco,CA,Female Owned,Non-Veteran,,304419.03,02/16/2021
5940418303,01/26/2021,914,PPS,ABBEY LOO INC.,17719 Palora St,Encino,CA,91316-3710,10/21/2021,Paid in Full,60,100,300000.0,300000.0,0.0,,123001,American Business Bank,2400 E. Katella Ave. Ste 350,Anaheim,CA,92806,U,N,N,Existing or more than 2 years old,Encino,LOS ANGELES,CA,91316-3710,CA-32,30.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,299996.0,,,,,,Subchapter S Corporation,123001,American Business Bank,Anaheim,CA,Female Owned,Non-Veteran,,301898.63,09/29/2021
5963978005,06/29/2020,920,PPP,"TURTLE ROCK PRESCHOOL FOUNDATION, INC.",1 CONCORDIA,IRVINE,CA,92612-3202,09/25/2021,Paid in Full,60,100,298000.0,298000.0,0.0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Unanswered,IRVINE,ORANGE,CA,92612-3202,CA-47,5.0,624410.0,Unanswered,Unknown/NotStated,,298000.0,,,,,,Subchapter S Corporation,456756,Cross River Bank,TEANECK,NJ,Male Owned,Non-Veteran,,301175.95,08/02/2021
4320968505,02/25/2021,954,PPS,HONEY BEAR CHILDCARE INC.,4426 Mentone St,San Diego,CA,92107-1002,04/20/2022,Paid in Full,60,100,297400.0,297400.0,0.0,,378915,United Business Bank,"500 Ygnacio Valley Rd, Ste 200",WALNUT CREEK,CA,94596-3845,U,N,N,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92107-1002,CA-50,62.0,624410.0,Unanswered,Unknown/NotStated,1.0,297398.0,,,,,,Corporation,448283,United Business Bank,Irvine,CA,Female Owned,Non-Veteran,,300895.47,05/05/2022
9552377108,04/15/2020,912,PPP,SALUTARY SPORTS CLUBS INC.,1520 North Lincoln Street,DIXON,CA,95620-9229,12/10/2020,Paid in Full,24,100,296802.0,296802.0,0.0,,5196,First Northern Bank of Dixon,195 N First St,DIXON,CA,95620-3025,U,N,N,Existing or more than 2 years old,DIXON,SOLANO,CA,95620-9229,CA-04,41.0,624410.0,American Indian or Alaska Native,Not Hispanic or Latino,,296802.0,,,,,,Subchapter S Corporation,5196,First Northern Bank of Dixon,DIXON,CA,Male Owned,Non-Veteran,,298525.1,11/19/2020
5425198402,02/08/2021,920,PPS,MY FIRST MONTESSORI INC,19118 Brookhurst St,Huntington Beach,CA,92646-2554,02/17/2022,Paid in Full,60,100,294720.0,294720.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Huntington Beach,ORANGE,CA,92646-2554,CA-47,34.0,624410.0,Asian,Not Hispanic or Latino,1.0,294714.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,297449.19,01/13/2022
3340397104,04/11/2020,912,PPP,"ROCA PRESCHOOLS, LLC",298 N Wiget Ln,Walnut Creek,CA,94598,01/09/2021,Paid in Full,24,100,294300.0,294300.0,0.0,KLA Schools,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,N,N,Existing or more than 2 years old,Walnut Creek,CONTRA COSTA,CA,94598-0001,CA-10,44.0,624410.0,Unanswered,Unknown/NotStated,,294300.0,,,,,,Limited  Liability Company(LLC),455644,Live Oak Banking Company,WILMINGTON,NC,Unanswered,Unanswered,,296259.31,12/15/2020
7199137105,04/14/2020,942,PPP,KIKER'S KIDS INC.,7131 W Pershing Court,VISALIA,CA,93291,07/20/2021,Paid in Full,24,100,292954.0,292954.0,0.0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,Y,N,Unanswered,VISALIA,TULARE,CA,93291-0002,CA-21,24.0,624410.0,Unanswered,Not Hispanic or Latino,,292954.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Female Owned,Non-Veteran,,296180.51,06/04/2021
7874667704,05/01/2020,912,PPP,CREATIVE MONTESSORI LEARNING CENTER INC.,1421 Bay Road,East Palo Alto,CA,94303,07/16/2021,Paid in Full,60,100,292300.0,292300.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,Y,Y,Existing or more than 2 years old,East Palo Alto,SANTA CLARA,CA,94303-0001,CA-15,31.0,624410.0,Unanswered,Unknown/NotStated,,292300.0,,,,,,Non-Profit Organization,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,Y,295559.35,06/15/2021
3605588203,08/04/2020,914,PPP,"FIRST STEPS CHILD CARE, INC.",908 W 56TH ST,LOS ANGELES,CA,90037,08/19/2020,Charged Off,41,100,291647.0,291647.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,LOS ANGELES,LOS ANGELES,CA,90037-0019,CA-37,19.0,624410.0,Unanswered,Unknown/NotStated,10000.0,181647.0,0.0,100000.0,0.0,0.0,0.0,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,,
6661027702,05/01/2020,920,PPP,MILESTONES MONTESSORI,16601 ARMSTRONG AVE,IRVINE,CA,92606-4909,09/22/2021,Paid in Full,24,100,290750.0,290750.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,IRVINE,ORANGE,CA,92606-4909,CA-47,49.0,624410.0,Asian,Not Hispanic or Latino,,290750.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,294557.63,08/26/2021
2226828503,02/20/2021,912,PPS,GIRLS INCORPORATED OF THE ISLAND CITY,1724 Santa Clara Ave,Alameda,CA,94501-2515,03/09/2022,Paid in Full,60,100,289612.0,289612.0,0.0,,12055,Beacon Business Bank National Association,"88 Kearny St, Ste 1750",SAN FRANCISCO,CA,94108-5520,U,N,N,Existing or more than 2 years old,Alameda,ALAMEDA,CA,94501-2515,CA-12,20.0,624410.0,White,Not Hispanic or Latino,,289612.0,,,,,,Non-Profit Organization,12055,Beacon Business Bank National Association,SAN FRANCISCO,CA,Female Owned,Unanswered,Y,291873.35,12/14/2021
8576508400,02/13/2021,931,PPS,"MONTESSORI AUTISM PROGRAM SERVICES, INC.",1106 Windfield Way,El Dorado Hills,CA,95762-9360,12/15/2021,Paid in Full,60,100,289267.0,289267.0,0.0,,5150,Community West Bank,"7100 N Financial Dr, Ste 101",FRESNO,CA,93720-2900,R,N,N,Existing or more than 2 years old,El Dorado Hills,EL DORADO,CA,95762-9360,CA-05,35.0,624410.0,White,Not Hispanic or Latino,,289265.0,,,,,,Corporation,5150,Community West Bank,FRESNO,CA,Female Owned,Non-Veteran,,291287.91,11/05/2021
5769658402,02/09/2021,912,PPS,DHCS INC.,1453 SAN BLVD,DANVILLE,CA,94526,09/20/2022,Paid in Full,60,100,288630.0,288630.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,DANVILLE,CONTRA COSTA,CA,94526,CA-11,23.0,624410.0,Unanswered,Unknown/NotStated,1.0,288628.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Female Owned,Non-Veteran,,292855.22,08/04/2022
8377487702,05/01/2020,912,PPP,"DHCS, INC.",1453 SAN BLVD,DANVILLE,CA,94526,09/28/2021,Paid in Full,24,100,288630.0,288630.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,DANVILLE,CONTRA COSTA,CA,94526-0001,CA-10,28.0,624410.0,Unanswered,Unknown/NotStated,,288630.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Unanswered,,292390.21,08/18/2021
1170638500,02/18/2021,920,PPS,MILESTONES MONTESSORI INC,16601 Armstrong Ave,Irvine,CA,92606-4909,12/16/2021,Paid in Full,60,100,288582.0,288582.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Irvine,ORANGE,CA,92606-4909,CA-47,35.0,624410.0,Asian,Not Hispanic or Latino,1.0,288578.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,290724.62,11/17/2021
4475967710,05/01/2020,914,PPP,MONTESSORI ASSOCIATION OF COVINA,217 E. MCKINLEY AVENUE,POMONA,CA,91767,10/21/2021,Paid in Full,24,100,288415.0,288415.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,Y,Existing or more than 2 years old,POMONA,LOS ANGELES,CA,91767-0001,CA-35,49.0,624410.0,Unanswered,Unknown/NotStated,,288415.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,292334.28,09/15/2021
3689597402,05/07/2020,931,PPP,PENNY VALLEY CHILD CARE INC.,4408 SAN JUAN AVE STE 8,FAIR OAKS,CA,95628-6747,05/20/2021,Paid in Full,24,100,288397.0,288397.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,FAIR OAKS,SACRAMENTO,CA,95628-6747,CA-06,45.0,624410.0,Unanswered,Unknown/NotStated,,288397.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,290988.62,04/02/2021
8151197205,04/28/2020,942,PPP,SAINT AGNES CHILD DEVELOPMENT CENTER,1255 E. Herndon Ave,FRESNO,CA,93720,12/09/2020,Paid in Full,24,100,287000.0,287000.0,0.0,,444645,HTLF Bank,"1800 Larimer St, Ste 100",DENVER,CO,80202-1404,U,N,N,Existing or more than 2 years old,FRESNO,FRESNO,CA,93720-0100,CA-05,48.0,624410.0,Unanswered,Unknown/NotStated,,287000.0,,,,,,Non-Profit Organization,224761,"Premier Valley Bank, A Division of HTLF Bank",Fresno,CA,Unanswered,Unanswered,Y,288588.33,11/24/2020
2047357404,05/05/2020,954,PPP,"KID'Z BIZ,INC.",3525 CANNON RD,OCEANSIDE,CA,92056,05/21/2021,Paid in Full,24,100,286855.0,286855.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,OCEANSIDE,SAN DIEGO,CA,92056-1500,CA-49,49.0,624410.0,Asian,Not Hispanic or Latino,,286855.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Non-Veteran,,289548.25,04/15/2021
2344208310,01/20/2021,912,PPS,PEEKADOODLE KIDSCLUB INC.,4228 Geary Blvd,San Francisco,CA,94118-3002,01/20/2022,Paid in Full,60,100,284807.0,284807.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94118-3002,CA-11,43.0,624410.0,Asian,Not Hispanic or Latino,1.0,284801.0,,,,,,Corporation,14315,BMO Bank National Association,San Francisco,CA,Female Owned,Non-Veteran,,287386.09,12/21/2021
2796777703,05/01/2020,912,PPP,"GENIUS KIDS, INC.",3645 MOWRY AVE,FREMONT,CA,94538,08/21/2021,Paid in Full,24,100,282752.0,282752.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,FREMONT,ALAMEDA,CA,94538-0001,CA-14,370.0,624410.0,Asian,Not Hispanic or Latino,6059.0,200000.0,,72540.0,,4153.0,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Female Owned,Non-Veteran,,286077.16,07/08/2021
7531168407,02/12/2021,912,PPS,GENIUS KIDS INC.,3645 Mowry Ave,Fremont,CA,94538-1425,03/18/2022,Paid in Full,60,100,282750.0,282750.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,Fremont,ALAMEDA,CA,94538-1425,CA-14,40.0,624410.0,Asian,Not Hispanic or Latino,1.0,282748.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,285505.56,02/10/2022
5931997108,04/14/2020,912,PPP,"PEEKADOODLE KIDSCLUB, INC.",4228 GEARY BLVD,SAN FRANCISCO,CA,94118-3002,,Exemption 4,60,100,281437.0,281437.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94118-3002,CA-11,35.0,624410.0,Asian,Not Hispanic or Latino,,281437.0,,,,,,Corporation,14315,BMO Bank National Association,San Francisco,CA,Male Owned,Unanswered,,237353.17,08/20/2021
3720488410,02/05/2021,912,PPS,FRIENDS TO PARENTS,2525 Wexford Ave,South San Francisco,CA,94080-5518,10/07/2021,Paid in Full,60,100,281000.0,281000.0,0.0,,5060,Tri Counties Bank,63 Constitution Dr,CHICO,CA,95973-4937,U,N,N,Existing or more than 2 years old,South San Francisco,SAN MATEO,CA,94080-5518,CA-15,26.0,624410.0,Unanswered,Unknown/NotStated,,281000.0,,,,,,Non-Profit Childcare Center,5060,Tri Counties Bank,CHICO,CA,Unanswered,Unanswered,Y,282601.32,09/14/2021
9541598410,02/17/2021,942,PPS,SAINT AGNES CHILD DEVELOPMENT CENTER,1255 E Herndon Ave,Fresno,CA,93720-3235,11/06/2021,Paid in Full,60,100,280908.0,280908.0,0.0,,444645,HTLF Bank,"1800 Larimer St, Ste 100",DENVER,CO,80202-1404,U,N,N,Existing or more than 2 years old,Fresno,FRESNO,CA,93720-3235,CA-05,46.0,624410.0,Unanswered,Unknown/NotStated,,280908.0,,,,,,Non-Profit Organization,224761,"Premier Valley Bank, A Division of HTLF Bank",Fresno,CA,Unanswered,Unanswered,Y,282785.85,10/26/2021
2455347106,04/10/2020,912,PPP,BERKWOOD HEDGE SCHOOL,1809 BANCROFT WAY,BERKELEY,CA,94703-1711,06/20/2020,Paid in Full,24,100,280200.0,280000.0,0.0,,433106,Poppy Bank,438 First St,SANTA ROSA,CA,95401-8305,U,N,N,Existing or more than 2 years old,BERKELEY,ALAMEDA,CA,94703-1711,CA-12,29.0,624410.0,Unanswered,Unknown/NotStated,,280000.0,,,,,,Corporation,433106,Poppy Bank,SANTA ROSA,CA,Unanswered,Unanswered,,283010.0,06/04/2021
4126638605,03/18/2021,954,PPS,NEXT GENERATION EDUCATIONAL CENTER INC.,1471 Granite Hills Dr,El Cajon,CA,92019-3208,08/16/2022,Paid in Full,60,100,279473.0,279473.0,0.0,,444953,CalPrivate Bank,9404 Genesee Ave Ste 100,LA JOLLA,CA,92037-1353,U,Y,N,Existing or more than 2 years old,El Cajon,SAN DIEGO,CA,92019-3208,CA-51,58.0,624410.0,White,Not Hispanic or Latino,,279473.0,,,,,,Corporation,444953,CalPrivate Bank,LA JOLLA,CA,Male Owned,Non-Veteran,,283232.49,07/28/2022
9289808300,01/30/2021,954,PPS,KID'Z BIZINC.,3525 Cannon Rd,Oceanside,CA,92056-4977,11/20/2021,Paid in Full,60,100,286855.0,278345.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,Oceanside,SAN DIEGO,CA,92056-4977,CA-49,45.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,278343.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Female Owned,Non-Veteran,,280192.9,10/08/2021
2510178909,04/27/2021,920,PPS,PACIFIC RIM EDUCATION OPCO1B LLC,5856 Belgrave Ave,Garden Grove,CA,92845-1729,02/15/2022,Paid in Full,60,100,277907.5,277907.5,0.0,,123001,American Business Bank,2400 E. Katella Ave. Ste 350,Anaheim,CA,92806,U,N,N,Existing or more than 2 years old,Garden Grove,ORANGE,CA,92845-1729,CA-45,26.0,624410.0,Unanswered,Unknown/NotStated,1.0,277902.5,,,,,,Limited  Liability Company(LLC),123001,American Business Bank,Anaheim,CA,Unanswered,Unanswered,,279864.27,01/19/2022
4330338301,01/23/2021,912,PPS,HAPPY CAMPERS PRESCHOOL DAYCARE CENTER INC.,510 Laurel St,San Carlos,CA,94070-2416,10/15/2021,Paid in Full,60,100,277742.0,277742.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,San Carlos,SAN MATEO,CA,94070-2416,CA-15,15.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,277739.0,,,,,,Corporation,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Female Owned,Non-Veteran,,279545.42,09/21/2021
8416637202,04/28/2020,920,PPP,NEWPORT COAST CHILD DEV/PRESCH,2350 Ford Road,NEWPORT BEACH,CA,92660-5400,08/24/2021,Paid in Full,24,100,277396.0,277396.0,0.0,,21037,The Northern Trust Company,50 S LaSalle St,CHICAGO,IL,60603-1008,U,N,N,Existing or more than 2 years old,NEWPORT BEACH,ORANGE,CA,92660-5400,CA-47,26.0,624410.0,White,Not Hispanic or Latino,,277396.0,,,,,,Corporation,21037,The Northern Trust Company,CHICAGO,IL,Male Owned,Non-Veteran,,280955.92,08/17/2021
3046548510,02/22/2021,912,PPS,NIHONMACHI LITTLE FRIENDS,1830 Sutter St,San Francisco,CA,94115-3220,11/19/2021,Paid in Full,60,100,276100.0,276100.0,0.0,,484528,"CRF Small Business Loan Company, LLC",801 Nicollet Mall Suite 1700 West,MINNEAPOLIS,MN,55402,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94115-3220,CA-11,24.0,624410.0,Unanswered,Unknown/NotStated,1.0,276098.0,,,,,,Non-Profit Organization,484528,"CRF Small Business Loan Company, LLC",MINNEAPOLIS,MN,Unanswered,Unanswered,Y,277801.99,10/08/2021
5447428400,02/08/2021,914,PPS,CAMP SUNSHINE INC,27943 Seco Canyon Rd Ste 410,Santa Clarita,CA,91350-3872,09/14/2022,Paid in Full,60,100,276000.0,276000.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,Santa Clarita,LOS ANGELES,CA,91350-3872,CA-27,66.0,624410.0,Unanswered,Unknown/NotStated,1.0,275998.0,,,,,,Corporation,11822,US Bank National Association,San Francisco,CA,Unanswered,Unanswered,,280121.1,08/11/2022
4682367209,04/27/2020,914,PPP,BRELLA SPACE CORP.,12746 W JEFFERSON BLVD SUITE 3-3100,PLAYA VISTA,CA,90094-2885,05/15/2021,Paid in Full,24,100,275900.0,275900.0,0.0,,119918,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,N,Existing or more than 2 years old,PLAYA VISTA,LOS ANGELES,CA,90094-2885,CA-36,25.0,624410.0,Unanswered,Not Hispanic or Latino,,275900.0,,,,,,Corporation,119918,East West Bank,PASADENA,CA,Female Owned,Non-Veteran,,278651.34,04/26/2021
9382868410,02/16/2021,954,PPS,DHIMAN SCHOOL INC,4625 Red Bluff Pl,Carlsbad,CA,92010-4671,01/13/2022,Paid in Full,60,100,275774.0,275774.0,0.0,The Goddard School,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,Carlsbad,SAN DIEGO,CA,92010-4671,CA-49,25.0,624410.0,Asian,Not Hispanic or Latino,1.0,275770.0,,,,,,Subchapter S Corporation,760,First Source Federal Credit Union,Rome,NY,Male Owned,Non-Veteran,,277964.87,12/02/2021
9478338507,03/12/2021,914,PPS,WILSHIRE EDUCATION LLC,2122 Wilshire Blvd,Santa Monica,CA,90403-5704,06/15/2022,Paid in Full,60,100,274712.0,274712.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Santa Monica,LOS ANGELES,CA,90403-5704,CA-36,25.0,624410.0,Unanswered,Unknown/NotStated,1.0,274706.0,,,,,,Limited  Liability Company(LLC),474333,"JPMorgan Chase Bank, National Association",San Francisco,CA,Unanswered,Non-Veteran,,277940.81,05/26/2022
7348787705,05/01/2020,954,PPP,ARGONAUTA EDUCATIONAL PROGRAMS,4544 POCAHONTAS AVE,SAN DIEGO,CA,92117,01/22/2021,Paid in Full,24,100,274327.0,274327.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,SAN DIEGO,SAN DIEGO,CA,92117-1001,CA-51,35.0,624410.0,Unanswered,Unknown/NotStated,,274327.0,,,,,,Professional Association,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,276028.56,02/16/2021
2214077303,04/29/2020,912,PPP,AMES CHILD CARE CENTER,270 RT Jones Road,Mountain View,CA,94043,02/11/2021,Paid in Full,60,100,273952.0,273952.0,0.0,,92074,Meriwest CU,5615 Chesbro Ave,SAN JOSE,CA,95123-3046,U,N,N,Existing or more than 2 years old,Mountain View,SANTA CLARA,CA,94043-0800,CA-16,30.0,624410.0,Unanswered,Unknown/NotStated,,273952.0,,,,,,Non-Profit Childcare Center,92074,Meriwest CU,SAN JOSE,CA,Unanswered,Unanswered,Y,275793.57,01/19/2021
5286267108,04/13/2020,920,PPP,PPSN CORPORATION,8372 MCFADDEN AVE,WESTMINSTER,CA,92683-6326,05/12/2022,Paid in Full,24,100,282800.0,273000.0,0.0,,5095,Citizens Business Bank,701 N Haven Ave,ONTARIO,CA,91764-4925,U,N,N,New Business or 2 years or less,WESTMINSTER,ORANGE,CA,92683-6326,CA-45,18.0,624410.0,Asian,Not Hispanic or Latino,,273000.0,,,,,,Corporation,5095,Citizens Business Bank,ONTARIO,CA,Male Owned,Non-Veteran,,243496.0,02/12/2021
6349537708,05/01/2020,912,PPP,GLOBAL SPRING CORPORATION,47832 WARM SPRINGS BLVD,FREMONT,CA,94539-7459,02/19/2021,Paid in Full,24,100,272440.0,272440.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,FREMONT,ALAMEDA,CA,94539-7459,CA-17,46.0,624410.0,Unanswered,Unknown/NotStated,,272440.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,274335.88,01/14/2021
6635028302,01/27/2021,912,PPS,GLOBAL SPRING CORPORATION,47832 Warm Springs Blvd,Fremont,CA,94539-7459,09/28/2021,Paid in Full,60,100,272440.0,272440.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Fremont,ALAMEDA,CA,94539-7459,CA-17,46.0,624410.0,Unanswered,Unknown/NotStated,1.0,272438.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,274007.46,08/26/2021
3563328305,01/22/2021,920,PPS,RYCLAIR CORP.,1 Aura Ln,Ladera Ranch,CA,92694-1277,01/08/2022,Paid in Full,60,100,271500.0,271500.0,0.0,The Goddard School,76631,Bank Five Nine,155 W Wisconsin Ave,OCONOMOWOC,WI,53066-5204,U,N,N,Existing or more than 2 years old,Ladera Ranch,ORANGE,CA,92694-1277,CA-49,32.0,624410.0,Unanswered,Unknown/NotStated,1.0,271498.0,,,,,,Corporation,76631,Bank Five Nine,OCONOMOWOC,WI,Unanswered,Unanswered,,273991.85,01/03/2022
8142297209,04/28/2020,920,PPP,RYCLAIR CORP,1 Aura Lane,Ladera Ranch,CA,92694,03/09/2021,Paid in Full,24,100,271500.0,271500.0,0.0,The Goddard School,76631,Bank Five Nine,155 W Wisconsin Ave,OCONOMOWOC,WI,53066-5204,U,N,N,Existing or more than 2 years old,Ladera Ranch,ORANGE,CA,92694-0100,CA-49,19.0,624410.0,Unanswered,Unknown/NotStated,,271500.0,,,,,,Corporation,76631,Bank Five Nine,OCONOMOWOC,WI,Unanswered,Unanswered,,273552.99,02/09/2021
5692117703,05/01/2020,912,PPP,TIDEMAN MONTESSORI SCHOOLS INC,240 INDUSTRIAL ST,SAN FRANCISCO,CA,94124-1917,02/19/2021,Paid in Full,24,100,269802.0,269802.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,SAN FRANCISCO,SAN FRANCISCO,CA,94124-1917,CA-11,27.0,624410.0,White,Not Hispanic or Latino,,269802.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,271481.33,02/16/2021
8718998806,04/22/2021,914,PPS,SEVEN ARROWS INC DBA LITTLE BY THE SEA DOLPHINS PRESCHOOL,1812 Stanford St,Santa Monica,CA,90404-4118,10/20/2021,Paid in Full,60,100,269720.0,269720.0,0.0,,499141,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,N,Existing or more than 2 years old,Santa Monica,LOS ANGELES,CA,90404-4118,CA-36,31.0,624410.0,Unanswered,Unknown/NotStated,1.0,269715.0,,,,,,501(c)3 ¿ Non Profit,499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,270754.54,09/22/2021
