facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
DAY CARE CENTER,410500083,BUNKER HILL PARENTS PARTICIPATION NURSERY SCHOOL,BUNKER HILL PARENTS PARTICIPATION NURSERY SCHOOL,"TEELE, TIFFANY M.",(650) 349-1581,"2145 BUNKER HILL DR, RM. 3-6",SAN MATEO,CA,94402,SAN MATEO,05,24,LICENSED,6/5/1980,,05252025
DAY CARE CENTER,376701036,BUNNYBEARS PRESCHOOL,"ATHARI, EGLE",DONNA ALCALA,(619) 567-4214,5358 JACKSON DRIVE,LA MESA,CA,91942,SAN DIEGO,20,36,CLOSED,2/25/2014,3/5/2025,05252025
DAY CARE CENTER,376105001,BUNNYBEARS PRESCHOOL SANTEE,BUNNYBEARS LLC,EGLE ATHARI,(619) 567-4214,8559 FANITA DRIVE,SANTEE,CA,92071,SAN DIEGO,51,43,LICENSED,8/5/2019,,05252025
DAY CARE CENTER,191224454,BUONORA CHILD DEVELOPMENT CENTER,BRENDA WARD BUONORA,NICO BUONORA,(818) 885-6200,19325 SHERMAN WAY,RESEDA,CA,91335,LOS ANGELES,58,40,LICENSED,2/1/1990,,05252025
DAY CARE CENTER,191200980,BURBANK 1ST UNITED METHODIST CHURCH NURSERY SCHOOL,BURBANK FIRST UNITED METHODIST CHURCH,VIVIEN FIRTA,(818) 848-3233,700 NORTH GLENOAKS,BURBANK,CA,91502,LOS ANGELES,58,75,LICENSED,7/1/1996,,05252025
DAY CARE CENTER,191805526,BURBANK BLVD. ELEMENTARY SCHOOL(ST. PRESCHOOL),LAUSD/EARLY CHILDHOOD EDUCATION,"PENA, CLARA",(818) 763-6497,"12215 ALBERS ST., RM.1 & 2",NORTH HOLLYWOOD,CA,91607,LOS ANGELES,58,45,LICENSED,8/18/1992,,05252025
DAY CARE CENTER,197402469,BURBANK CHILD CARE CENTER,ST. EPHRAIM SYRIAN ORTHODOX CHURCH,LINA ESOH,(818) 953-7186,900 N. GLENOAKS BLVD.,BURBANK,CA,91502,LOS ANGELES,58,40,LICENSED,7/1/1996,,05252025
DAY CARE CENTER,198009062,BURBANK EDUCARE PRESCHOOL,"ATLC SERVICES, INC.",MARY OLIVELLE,(818) 478-1489,1709 W VICTORY BLVD,BURBANK,CA,91506,LOS ANGELES,58,35,LICENSED,10/3/2003,,05252025
DAY CARE CENTER,503606809,BURBANK FAMILY LEARNING CENTER,MODESTO CITY SCHOOLS,"DINESH, RADHIKA",(209) 574-1962,1135 PARADISE RD.,MODESTO,CA,95351,STANISLAUS,04,60,LICENSED,9/13/2001,,05252025
DAY CARE CENTER,191222218,BURBANK MONTESSORI ACADEMY,"MOORE, KATHLEEN J.",KITHMINI CURRY,(818) 848-8226,217 N. HOLLYWOOD WAY,BURBANK,CA,91505,LOS ANGELES,58,45,CLOSED,3/8/1989,7/30/2020,05252025
DAY CARE CENTER,197494554,BURBANK MONTESSORI ACADEMY,BURBANK MONTESSORI ACADEMY,KITHMINI CURRY,(818) 848-8226,217 N HOLLYWOOD WAY,BURBANK,CA,91505,LOS ANGELES,58,63,LICENSED,7/31/2020,,05252025
DAY CARE CENTER,198016567,BURBANK MONTESSORI PRESCHOOL,"BURBANK MONTESSORI PRESCHOOL, INC.",ANET GRIGORIAN,(818) 588-3206,332 E. VALENCIA AVENUE,BURBANK,CA,91502,LOS ANGELES,58,38,LICENSED,3/12/2012,,05252025
DAY CARE CENTER,191201077,BURBANK TEMPLE EMANU EL NURSERY SCHOOL,BURBANK TEMPLE EMANU EL,LEERON DVIR,(818) 845-1734,1302 N. GLENOAKS BLVD.,BURBANK,CA,91504,LOS ANGELES,58,84,LICENSED,3/8/1989,,05252025
DAY CARE CENTER,191290631,BURBANK YMCA CHILD CARE CENTER,BURBANK FAMILY YMCA,RITA GREENSPAN,(818) 562-5461,332 SAN JOSE,BURBANK,CA,91502,LOS ANGELES,58,72,INACTIVE,5/7/1998,,05252025
DAY CARE CENTER,197494851,BURBANK YMCA CHILDRENS CENTER PRESCHOOL,BURBANK YMCA CHILDRENS CENTER PRESCHOOL,DIERIK GONZALEZ,(818) 729-1650,3401 SCOTT RD,BURBANK,CA,91504,LOS ANGELES,58,146,LICENSED,6/24/2021,,05252025
DAY CARE CENTER,191501178,BURDICK'S SCHOOL FOR LITTLE CHILDREN,BURDICK'S SCHOOL FOR LITTLE CHILDREN,"HEREDIA, TONY F.",(626) 442-6719,4124 MAXSON ROAD,EL MONTE,CA,91732,LOS ANGELES,33,64,LICENSED,9/12/1994,,05252025
DAY CARE CENTER,414000464,BURLINGAME MONTESSORI SCHOOL,"BURLINGAME MONTESSORI SCHOOLS, INC.","TOPACIO, PHILINA",(650) 342-4445,525 CALIFORNIA DRIVE,BURLINGAME,CA,94010,SAN MATEO,05,24,LICENSED,12/29/1997,,05252025
DAY CARE CENTER,191801098,BURLINGTON NURSERY SCHOOL AND DAY CARE CENTER,"BURLINGTON SCHOOLS, INC.",CECILIA RAMOS,(213) 483-0928,242 NO. BURLINGTON AVE.,LOS ANGELES,CA,90026,LOS ANGELES,33,90,LICENSED,9/14/1993,,05252025
DAY CARE CENTER,173004536,BURNS VALLEY EARLY CONNECTION,LAKE COUNTY OFFICE OF EDUCATION,JESSICA LEARY,(707) 549-3070,3620 PINE,CLEARLAKE,CA,95422,LAKE,01,30,LICENSED,8/27/2002,,05252025
DAY CARE CENTER,198016557,BURROUGHS HEAD START,LONG BEACH UNIFIED SCHOOL DISTRICT,SOPHIA JOHNSON & IRENE DAY,(562) 427-3424,1260 E. 33RD STREET,SIGNAL HILL,CA,90755,LOS ANGELES,54,60,LICENSED,9/13/2011,,05252025
DAY CARE CENTER,191606180,BURSCH STATE PRESCHOOL,COMPTON UNIFIED SCHOOL DISTRICT,"OWOAJE, FRNACISCA",(310) 898-6133,2505 W. 156 STREET,COMPTON,CA,90220,LOS ANGELES,54,51,LICENSED,2/18/1992,,05252025
DAY CARE CENTER,543801039,BURTON CHILD DEVELOPMENT CENTER,TULARE COUNTY OFFICE OF EDUCATION,"HERNANDEZ, ERNESTINE",(559) 784-4852,2375 W. MORTON,PORTERVILLE,CA,93257,TULARE,57,19,CLOSED,8/26/1994,6/30/2023,05252025
DAY CARE CENTER,543801738,BURTON DISTRICT STATE PRESCHOOL,BURTON ELEMENTARY SCHOOL DISTRICT,"SPINDLER, ELIZABETH",(559) 784-0310,1873 MULBERRY,PORTERVILLE,CA,93257,TULARE,57,24,LICENSED,2/2/2001,,05252025
DAY CARE CENTER,013419436,BUSD - FRANKLIN PRESCHOOL,BERKELEY UNIFIED SCHOOL DISTRICT,"THIES, DEBORAH",(510) 644-4533,1460 - 8TH STREET,BERKELEY,CA,94710,ALAMEDA,02,192,LICENSED,9/17/2008,,05252025
DAY CARE CENTER,010214881,BUSD - HOPKINS STREET,BERKELEY UNIFIED SCHOOL DISTRICT,"ROGIN, MADELEINE",(510) 644-8939,1810 HOPKINS STREET,BERKELEY,CA,94707,ALAMEDA,02,140,LICENSED,4/20/1993,,05252025
DAY CARE CENTER,013419437,BUSD - KING CHILD DEVELOPMENT CENTER,BERKELEY UNIFIED SCHOOL DISTRICT,"REED, JOSH & CARRIEDO, MAR",(510) 644-6358,1939 WARD STREET,BERKELEY,CA,94703,ALAMEDA,02,108,INACTIVE,9/8/2008,,05252025
DAY CARE CENTER,198019207,BUSHNELL WAY ELEMENTARY,LAUSD EARLY CHILDHOOD EDUCATION,LILIANA NARVAEZ,(323) 255-6511,5507 BUSHNELL WAY,LOS ANGELES,CA,90042,LOS ANGELES,33,20,LICENSED,7/24/2017,,05252025
DAY CARE CENTER,045408331,BUSY BABIES DAYCARE & PRESCHOOL LLC - ROOM 2,BUSY BABIES DAYCARE & PRESCHOOL LLC,"CARPENTER, HEATHER",(530) 353-3399,2111 MYERS STREET,OROVILLE,CA,95966,BUTTE,13,24,CLOSED,,8/22/2023,05252025
DAY CARE CENTER,045407948,BUSY BABIES DC & PS LLC PRESCHOOL,BUSY BABIES DAYCARE & PRESCHOOL LLC,"CARPENTER, HEATHER",(530) 353-3399,2111 MYERS STREET,OROVILLE,CA,95965,BUTTE,13,24,LICENSED,10/11/2021,,05252025
DAY CARE CENTER,023624108,BUSY BEARS DAYCARE,"BEAR VALLEY PARENTS GROUP, INC.",UNKNOWN,(415) 934-8044,265 BEAR VALLEY ROAD #3,ALPINE,CA,95223,ALPINE,03,5,CLOSED,,12/3/2021,05252025
DAY CARE CENTER,023624378,BUSY BEARS PLAY SCHOOL,BUSY BEARS PLAY SCHOOL PS,"MATHEWS, MARIAH",(209) 768-7299,265 BEAR VALLEY ROAD #3,BEAR VALLEY,CA,95223,ALPINE,03,6,CLOSED,,2/10/2023,05252025
DAY CARE CENTER,406213027,BUSY BEE'S PRESCHOOL,"SMITH, MEGAN",JULIE MERCER,(805) 460-9983,8705 SANTA LUCIA RD.,ATASCADERO,CA,93422,SAN LUIS OBISPO,17,30,CLOSED,7/17/2009,3/31/2021,05252025
DAY CARE CENTER,455407425,BUSY BEE ALL INCLUSIVE,A GREAT PARTNERSHIP,LYNN MAXWELL,(530) 225-0411,3499 HIATT DRIVE,REDDING,CA,96003,SHASTA,13,24,CLOSED,1/30/2019,7/19/2022,05252025
DAY CARE CENTER,343623931,BUSY BEE CDC ON L STREET,BUSY BEE CDC L STREET,MARIA SALGADO,(916) 538-6307,2324 L STREET,SACRAMENTO,CA,95816,SACRAMENTO,03,40,LICENSED,6/24/2021,,05252025
DAY CARE CENTER,343616190,BUSY BEE CHILDHOOD DEVELOPMENT CENTER,BUSY BEE EARLY CHILD DEVELOPMENT CENTER,JUDITH DOMONDON,(916) 457-7348,1618 27TH STREET,SACRAMENTO,CA,95816,SACRAMENTO,03,82,LICENSED,2/1/2010,,05252025
DAY CARE CENTER,455404416,BUSY BEE PRESCHOOL,GATEWAY UNIFIED SCHOOL DISTRICT,"MARTINEZ, SHAWN",(530) 225-0404,3407 HIATT DR.,REDDING,CA,96003,SHASTA,13,24,CLOSED,9/8/2005,8/17/2021,05252025
DAY CARE CENTER,343616339,BUSY BEES CHILD CARE CENTER,ADORERS OF THE HOLY CROSS SISTERS,THERESE NGUYEN,(916) 387-8710,8205 FLORIN ROAD,SACRAMENTO,CA,95828,SACRAMENTO,03,30,LICENSED,2/3/2011,,05252025
DAY CARE CENTER,376701395,BUSY BEES CHILD DEVELOPMENT CENTER,"CANALES, MARY",MARY CANALES,(619) 427-2337,561 THIRD AVENUE,CHULA VISTA,CA,91910,SAN DIEGO,20,26,LICENSED,9/4/2018,,05252025
DAY CARE CENTER,093624279,BUSY BEES PRESCHOOL,BUSY BEES PRESCHOOL LLC,"BRINCKA, CARMIE",(916) 933-3797,1261 HAWKS FLIGHT COURT STE F,EL DORADO HILLS,CA,95762,EL DORADO,03,36,LICENSED,5/6/2022,,05252025
DAY CARE CENTER,525407038,BUSY BEES PRESCHOOL,"KNOWLES, DEANN","KNOWLES, BRANDEE",(530) 680-9118,186 E FIG LANE,CORNING,CA,96021,TEHAMA,13,54,LICENSED,5/8/2017,,05252025
DAY CARE CENTER,093615280,"BUSY BEES PRESCHOOL, INC.","JONES, SUZANNE MARY",CARMIE BRINKA,(916) 933-3797,1261 HAWKS FLIGHT CT. STE. F,EL DORADO HILLS,CA,95762,EL DORADO,03,36,CLOSED,9/26/2008,5/6/2022,05252025
DAY CARE CENTER,197413608,BUSY LITTLE FINGERS EARLY EDUCATION CENTER,BUSY LITTLE FINGERS EARLY EDUCATION CENTER,EMILIA LARA,(818) 345-1737,7556 HESPERIA AVENUE,RESEDA,CA,91335,LOS ANGELES,58,30,LICENSED,1/30/2007,,05252025
DAY CARE CENTER,045400231,BUTTE COLLEGE CHILD DEVELOPMENT CENTER,BUTTE COLLEGE,"VANDEREYCK, JULIA",(530) 895-2865,3536 BUTTE CAMPUS DRIVE,OROVILLE,CA,95965,BUTTE,13,84,LICENSED,8/15/1994,,05252025
DAY CARE CENTER,475404391,"BUTTE VALLEY MONTESSORI CHILDREN'S HOUSE, INC.","BUTTE VALLEY MONTESSORI CHILDREN'S HOUSE, INC.","ZARZYNSKI, DAINTRY",(530) 397-2293,610 W. THIRD ST.,DORRIS,CA,96023,SISKIYOU,13,60,LICENSED,8/31/2005,,05252025
DAY CARE CENTER,334805396,BUTTERFIELD ELEMENTARY HEAD START,MORENO VALLEY UNIFIED SCHOOL DISTRICT,JENNIFER ADCOCK,(951) 571-4716,13400 KITCHING ST,MORENO VALLEY,CA,92553,RIVERSIDE,10,36,LICENSED,9/11/1998,,05252025
DAY CARE CENTER,434414738,"BUTTERFLIES ACADEMY, INC",BUTTERFLIES ACADEMY,"AZARCHEHR, FARINAZ",(408) 867-3772,14103 SARATOGA AVE.,SARATOGA,CA,95070,SANTA CLARA,07,30,LICENSED,9/8/2016,,05252025
DAY CARE CENTER,525407235,BUTTERFLY BUNGALOW,NORTHERN CALIFORNIA CHILD DEVELOPMENT INC.,"WILLIAMS, TRISHA",(530) 737-1018,"415 ANTELOPE BLVD., SUITE B",RED BLUFF,CA,96080,TEHAMA,13,10,LICENSED,3/5/2018,,05252025
DAY CARE CENTER,153810004,BUTTONWILLOW UNION SCHOOL DISTRICT,BUTTONWILLOW UNION SCHOOL DISTRICT,"PACKARD, J. STUART",(661) 764-5166,42600 HWY 58,BUTTONWILLOW,CA,93206,KERN,57,24,LICENSED,8/15/2017,,05252025
DAY CARE CENTER,093623763,BUZY BEEZ LLC,BUZY BEES LLC. PRESCHOOL,"ROBERTS, SHANNON",(530) 497-5248,2869 COLD SPRINGS ROAD,PLACERVILLE,CA,95667,EL DORADO,03,30,LICENSED,11/12/2020,,05252025
DAY CARE CENTER,500304652,BYRON F. TODD CHRISTIAN SCHOOL,FIRST SOUTHERN BAPTIST CHURCH,"JENKINS, MILLIE",(209) 874-1812,116 E STREET,WATERFORD,CA,95386,STANISLAUS,04,30,INACTIVE,,,05252025
DAY CARE CENTER,165601008,B.B.T.L.C. CORCORAN ACADEMY,BUILDING BLOCKS TO LEARNING CENTERS INC,"PUGA, VERONICA",(559) 589-3125,1001 DAIRY AVE,CORCORAN,CA,93212,KINGS,57,55,CLOSED,11/7/2022,9/20/2024,05252025
DAY CARE CENTER,153801812,B.C. CAMPUS C.D.C. - PRESCHOOL PROGRAM,KERN COMMUNITY COLLEGE,"BARRON, ROSITA",(661) 395-4049,1801 PANORAMA DRIVE,BAKERSFIELD,CA,93305,KERN,57,215,LICENSED,11/9/2001,,05252025
DAY CARE CENTER,153808635,B.C.S.D./PAULY ELEMENTARY SCHOOL,BAKERSFIELD CITY SCHOOL DISTRICT,RAMONA ROSS,(661) 631-4936,313 PLANZ ROAD,BAKERSFIELD,CA,93304,KERN,57,24,LICENSED,8/23/2010,,05252025
DAY CARE CENTER,197495236,"B.I.R.D NEST, LLC, THE",KATHLEEN REED-BROWN,KATHLEEN REED-BROWN,(310) 831-3249,1039 W ELBERON AVENUE,SAN PEDRO,CA,90732,LOS ANGELES,30,18,CLOSED,,6/6/2023,05252025
DAY CARE CENTER,343606979,B.J. JORDAN CHILD CARE - DRY CREEK,"B.J. JORDAN CHILD CARE PROGRAMS, INC.",ERIKA SMITH,(916) 991-4756,1230 G STREET,RIO LINDA,CA,95673,SACRAMENTO,03,30,LICENSED,9/20/2001,,05252025
DAY CARE CENTER,340319878,B.J. JORDAN CHILD CARE - JEFFERSON,"B.J. JORDAN CHILD CARE PROGRAMS, INC.",HECTOR RAMOS,(916) 920-8188,2001 PEBBLEWOOD DRIVE,SACRAMENTO,CA,95833,SACRAMENTO,03,25,LICENSED,1/1/1993,,05252025
DAY CARE CENTER,343605727,B.J. JORDAN CHILD CARE - NATOMAS PRESCHOOL,"B.J. JORDAN CHILD CARE PROGRAMS, INC.",ELOISA CATALAN ORENS,(916) 646-1266,2800 STONECREEK DRIVE,SACRAMENTO,CA,95833,SACRAMENTO,03,45,LICENSED,9/6/2000,,05252025
DAY CARE CENTER,340306413,B.J. JORDAN CHILD CARE PROGRAMS - NORTH HIGHLANDS,"B.J. JORDAN CHILD CARE PROGRAMS, INC.",ZAAHIDA KHAN,(916) 331-0301,3735 STEPHEN DRIVE,NORTH HIGHLANDS,CA,95660,SACRAMENTO,03,54,LICENSED,4/21/1982,,05252025
DAY CARE CENTER,197401262,C & E MERDINIAN ARMENIAN EVANGELICAL SCHOOL,"ARMENIAN EVANGELICAL SCHOOLS OF CALIF., INC.",MARIJAN KEVORKIAN,(818) 907-8149,13330 RIVERSIDE DRIVE,SHERMAN OAKS,CA,91423,LOS ANGELES,58,74,LICENSED,8/7/1995,,05252025
DAY CARE CENTER,198018057,C11/ WATTS 1V HEAD START,CHILDRENS INSTITUTE,PRISCILLA ALMEJO,(213) 385-5100,11230 SOUTH CENTRAL AVE.,LOS ANGELES,CA,90059,LOS ANGELES,54,27,LICENSED,8/20/2014,,05252025
DAY CARE CENTER,198018061,C11/GONZAQUE VILLAGE HEAD START,CHILDRENS INSTITUTE,NAGAH ABDELBAKY,(213) 385-5100,10441 ANTWERP ST,LOS ANGELES,CA,90002,LOS ANGELES,54,45,LICENSED,8/20/2014,,05252025
DAY CARE CENTER,198018059,C11/NICKERSON GARDENS HEAD START,CHILDRENS INSTITUTE,VANESSA DEVAUGHN,(213) 385-5100,11253 S. COMPTON AVE.,LOS ANGELES,CA,90059,LOS ANGELES,54,32,LICENSED,8/20/2014,,05252025
DAY CARE CENTER,198018058,C11/WATTS TOWER HEAD START,CHILDRENS INSTITUTE,BRENDA JUAREZ,(213) 385-5100,1716 E. 105 ST,LOS ANGELES,CA,90002,LOS ANGELES,54,40,CLOSED,8/20/2014,6/30/2022,05252025
DAY CARE CENTER,384002299,C5 CHILDREN'S SCHOOL-SFPUC (PS),C5 CHILDREN'S SCHOOL,"ASAKO,MCGEE",(415) 626-4880,525 GOLDEN GATE AVENUE,SAN FRANCISCO,CA,94102,SAN FRANCISCO,05,45,LICENSED,10/26/2012,,05252025
DAY CARE CENTER,384000654,C5 CHILDREN'S SCHOOL PRESCHOOL CENTER,C5 CHILDREN'S SCHOOL,ERIN FARRIS,(415) 703-1277,455 GOLDEN GATE AVENUE,SAN FRANCISCO,CA,94102,SAN FRANCISCO,05,85,INACTIVE,11/29/1999,,05252025
DAY CARE CENTER,384004798,C5 SF PERMIT BUILDING CENTER,C5 CHILDREN'S SCHOOL,"LOYOLA-SALCEDO, MARY",(415) 341-6723,49 SOUTH VAN NESS AVENUE #310,SAN FRANCISCO,CA,94103,SAN FRANCISCO,05,54,LICENSED,12/29/2023,,05252025
DAY CARE CENTER,500317738,CA STATE UNIVERSITY STANISLAUS CDC,CA STATE UNIVERSITY STANISLAUS CDC,"SMITH, STEPHANI",(209) 667-3036,ONE UNIVERSITY CIRCLE,TURLOCK,CA,95382,STANISLAUS,04,64,LICENSED,4/8/1992,,05252025
DAY CARE CENTER,191870556,CABRILLO AVENUE EARLY EDUCATION CENTER,LAUSD/EARLY CHILDHOOD EDUCATION,"JACKSON, JOSEMIE",(310) 832-2809,741 W. 8TH ST.,SAN PEDRO,CA,90731,LOS ANGELES,58,116,LICENSED,5/9/1985,,05252025
DAY CARE CENTER,440702549,CABRILLO COLLEGE CHILDREN'S CENTER,CABRILLO COLLEGE,TRICIA PASTOR CROSS,(831) 479-6352,6500 SOQUEL DRIVE,APTOS,CA,95003,SANTA CRUZ,07,24,LICENSED,4/28/1995,,05252025
DAY CARE CENTER,434414879,CABRILLO MONTESSORI SCHOOL INC,CABRILLO MONTESSORI SCHOOL INC,CINDY PHUNG,(408) 418-3568,2495 CABRILLO AVENUE,SANTA CLARA,CA,95051,SANTA CLARA,07,89,LICENSED,8/31/2016,,05252025
DAY CARE CENTER,376701482,CABRILLO PRESCHOOL,SAN DIEGO UNIFIED SCHOOL DISTRICT,SANTOS GONZALEZ,(619) 362-4000,3120 TALBOT STREET,SAN DIEGO,CA,92106,SAN DIEGO,20,24,LICENSED,4/15/2021,,05252025
DAY CARE CENTER,426207802,CAC -  I  STREET CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,NOHEMY ESTRADA,(805) 735-8392,228 NORTH I ST.,LOMPOC,CA,93436,SANTA BARBARA,17,38,LICENSED,2/28/2001,,05252025
DAY CARE CENTER,426200008,CAC - ADAM CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,STACEY LARA,(805) 925-6667,500 W. WINDSOR ST.,SANTA MARIA,CA,93458,SANTA BARBARA,17,24,LICENSED,2/17/1994,,05252025
DAY CARE CENTER,426200196,CAC - ALVIN CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,MARIA BEAS,(805) 347-1975,316 E. MCELHANY,SANTA MARIA,CA,93454,SANTA BARBARA,17,23,LICENSED,9/21/1994,,05252025
DAY CARE CENTER,426216336,CAC - BETTY SANCHEZ CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,LORRAINE NEENAN,(805) 967-3637,4849 FOOTHILL ROAD,CARPINTERIA,CA,93013,SANTA BARBARA,17,24,LICENSED,10/12/2022,,05252025
DAY CARE CENTER,426212773,CAC - BETTY SANCHEZ CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,LUCIA TORRES,(805) 566-1610,5201 EIGHTH ST. #205,CARPINTERIA,CA,93013,SANTA BARBARA,17,60,CLOSED,1/20/2009,10/12/2022,05252025
DAY CARE CENTER,426208928,CAC - BUENA VISTA CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,CLAUDIA MARQUEZ,(805) 922-1439,400 WEST PARK AVENUE,SANTA MARIA,CA,93458,SANTA BARBARA,17,47,CLOSED,10/2/2002,6/1/2021,05252025
DAY CARE CENTER,426207378,CAC - CHESTNUT TODDLER CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,MARIA CERVANTES,(805) 740-4555,120 W. CHESTNUT AVE.,LOMPOC,CA,93436,SANTA BARBARA,17,20,LICENSED,11/15/2000,,05252025
DAY CARE CENTER,426213026,CAC - COLLEGE STREET CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,SANDY HILLE,(805) 740-4555,648 NORTH G STREET,LOMPOC,CA,93436,SANTA BARBARA,17,20,CLOSED,10/1/2009,4/1/2025,05252025
DAY CARE CENTER,421709267,CAC - CORONEL CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,MARILYN I'ANSON,(805) 966-4552,629 CORONEL PLACE,SANTA BARBARA,CA,93101,SANTA BARBARA,17,38,LICENSED,10/6/1993,,05252025
DAY CARE CENTER,421712022,CAC - CUYAMA CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,KIM EICHERT,(661) 522-8813,2300 HIGHWAY 166,CUYAMA,CA,93254,SANTA BARBARA,17,24,LICENSED,4/19/1993,,05252025
DAY CARE CENTER,426205577,CAC - FILLMORE CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,SHONNA MARTIN,(805) 736-2811,1316 E. OAK ST.,LOMPOC,CA,93436,SANTA BARBARA,17,45,LICENSED,3/2/1998,,05252025
DAY CARE CENTER,421709268,CAC - GOLETA I CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,BETTY SANCHEZ,(805) 967-3637,5681 HOLLISTER AVENUE,GOLETA,CA,93117,SANTA BARBARA,17,45,LICENSED,9/9/1993,,05252025
DAY CARE CENTER,421702142,CAC - GOLETA II CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,"NEENAN, LORRAINE",(805) 967-3637,5681 HOLLISTER AVENUE,GOLETA,CA,93117,SANTA BARBARA,17,38,LICENSED,12/16/1993,,05252025
DAY CARE CENTER,421709731,CAC - GUADALUPE CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,ELVA QUINTANILLA,(805) 343-5598,130 TOGNAZZINI AVE,GUADALUPE,CA,93434,SANTA BARBARA,17,25,LICENSED,1/19/1988,,05252025
DAY CARE CENTER,426203355,CAC - J. C. WASHINGTON CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,SILVIA SEGOVIANO,(805) 922-2243,201 W. CHAPEL ST.,SANTA MARIA,CA,93458,SANTA BARBARA,17,20,LICENSED,3/29/1996,,05252025
DAY CARE CENTER,426213957,CAC - LITTLE VILLAGE CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,FRANCISCA OSUNA,(805) 922-2243,219 W. CHAPEL,SANTA MARIA,CA,93458,SANTA BARBARA,17,20,LICENSED,9/22/2012,,05252025
DAY CARE CENTER,426203096,CAC - LOS ADOBES CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,GEORGINA SANTOY,(805) 928-0044,1026 W. BOONE,SANTA MARIA,CA,93454,SANTA BARBARA,17,17,LICENSED,11/7/1995,,05252025
DAY CARE CENTER,421700229,CAC - LOS NINOS CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,GLORIA FLORES,(805) 963-2955,130 E. COTA,SANTA BARBARA,CA,93101,SANTA BARBARA,17,32,CLOSED,9/3/1993,8/15/2022,05252025
DAY CARE CENTER,426206244,CAC - LOS PADRES CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,DEBORAH G. THORNBURG,(805) 928-6328,530 E. ENOS DR.,SANTA MARIA,CA,93454,SANTA BARBARA,17,40,LICENSED,10/4/1999,,05252025
DAY CARE CENTER,421702506,CAC - MAGGIE ESPINOZA CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,ELVA QUINTANILLA,(805) 343-1695,120 TOGNAZZINI STREET,GUADALUPE,CA,93434,SANTA BARBARA,17,25,LICENSED,9/19/1992,,05252025
DAY CARE CENTER,426203097,CAC - MAPLE CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,ANGELA MCQUITER,(805) 736-7574,120 W. MAPLE,LOMPOC,CA,93436,SANTA BARBARA,17,40,LICENSED,10/6/1995,,05252025
DAY CARE CENTER,426206243,CAC - MERIDAN CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,NOHEMY ESTRADA',(805) 739-0660,1720 S. DEPOT,SANTA MARIA,CA,93454,SANTA BARBARA,17,20,LICENSED,3/2/1999,,05252025
DAY CARE CENTER,426213704,CAC - OAK VALLEY CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,VERONICA RUBIO,(805) 688-6992,"595 2ND STREET, #109",BUELLTON,CA,93427,SANTA BARBARA,17,22,LICENSED,9/2/2011,,05252025
DAY CARE CENTER,421712020,CAC - SIERRA MADRE CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,CASSANDRA HART,(805) 349-9707,1002 E. SIERRA MADRE AVE.,SANTA MARIA,CA,93454,SANTA BARBARA,17,50,LICENSED,11/20/1992,,05252025
DAY CARE CENTER,426211744,CAC - WESTGATE CENTER,COMMUNITY ACTION COMMISSION OF SANTA BARBARA CO.,ADRIANA RODRIGUEZ,(805) 347-8400,1240 W. BETHEL LN. #1A,SANTA MARIA,CA,93458,SANTA BARBARA,17,72,LICENSED,12/21/2006,,05252025
DAY CARE CENTER,197750029,CADENCE ACADEMY PRESCHOOL,CADENCE EDUCATION LLC,KEELAN PRATT,(661) 254-6855,23720 WILEY CANYON ROAD,VALENCIA,CA,91355,LOS ANGELES,12,148,LICENSED,12/27/2018,,05252025
DAY CARE CENTER,197415175,CADENCE ACADEMY PRESCHOOL,"CADENCE EDUCATION, LLC.",JACQUELINE MAJOR,(661) 294-1970,27630 NEWHALL RANCH ROAD,VALENCIA,CA,91355,LOS ANGELES,12,150,LICENSED,8/19/2008,,05252025
