facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
family_child_care_homes,191806442,CHAVEZ FAMILY CHILD CARE,"CHAVEZ, APOLONIA AND JOSE","CHAVEZ, APOLONIA",(323) 262-6934,Unavailable,LOS ANGELES,CA,90033,LOS ANGELES,33,12,CLOSED,12/17/1993,1/4/2024,5252025
family_child_care_homes,566201223,CHENOWETH FAMILY DAY CARE HOME,CHENOWETH NADINE,CHENOWETH             N,(805) 525-0842,Unavailable,SANTA PAULA,CA,93060,VENTURA,17,12,CLOSED,2/8/1991,,5252025
family_child_care_homes,197410815,CHERNISHOF FAMILY CHILD CARE,"CHERNISHOF, MARY","CHERNISHOF, MARY",(661) 250-5387,Unavailable,CANYON COUNTRY,CA,91351,LOS ANGELES,12,12,CLOSED,1/30/2004,9/19/2024,5252025
family_child_care_homes,70212759,"CHINCHILLA, MARTHA & YASMIN","CHINCHILLA, MARTHA & YASMIN","CHINCHILLA, MARTHA",(925) 676-9412,Unavailable,CONCORD,CA,94521,CONTRA COSTA,2,12,INACTIVE,8/4/1992,,5252025
family_child_care_homes,191226036,CITRARO FAMILY DAY CARE,"CITRARO, ELSA","CITRARO, ELSA",(818) 991-3635,Unavailable,AGOURA HILLS,CA,91301,LOS ANGELES,17,12,CLOSED,11/2/1990,5/13/2021,5252025
family_child_care_homes,300608670,"COLES, DEBORAH","COLES, DEBORAH","COLES, DEBORAH",(714) 952-3108,Unavailable,ANAHEIM,CA,92801,ORANGE,6,12,CLOSED,7/1/1989,6/28/2024,5252025
family_child_care_homes,192005482,COLLINS FAMILY CHILD CARE,CLAUDIA COLLINS,CLAUDIA COLLINS,(323) 758-1079,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,CLOSED,10/18/2001,12/12/2020,5252025
family_child_care_homes,197402752,CONLEY FAMILY DAY CARE,"CONLEY, PATRICE M.","CONLEY, PATRICE M.",(310) 569-6678,Unavailable,INGLEWOOD,CA,90303,LOS ANGELES,30,12,CLOSED,11/18/1996,4/12/2021,5252025
family_child_care_homes,566202022,CONSTAN FAMILY DAY CARE HOME,CONSTAN NORMA,CONSTAN               N,(805) 492-3041,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,2/6/1992,,5252025
family_child_care_homes,197493228,COOPER FAMILY CHILD CARE,CHRISTINA COOPER,"COOPER, CHRISTINA",(310) 779-4445,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,CLOSED,2/22/2017,6/29/2022,5252025
family_child_care_homes,334808335,CORDOVA FAMILY CHILD CARE,"CORDOVA, LISA","CORDOVA, LISA",(951) 658-9832,Unavailable,HEMET,CA,92545,RIVERSIDE,10,12,CLOSED,10/23/2000,6/19/2020,5252025
family_child_care_homes,41371866,"CORLISS, PAMELA FAMILY CHILD CARE HOME","CORLISS, PAMELA A","CORLISS, PAMELA A",(530) 894-8760,Unavailable,CHICO,CA,95926,BUTTE,13,12,CLOSED,10/17/1988,12/18/2024,5252025
family_child_care_homes,197412316,CORNISH FAMILY CHILD CARE,"CORNISH, KATHERINE","CORNISH, KATHERINE",(818) 294-7565,Unavailable,GRANADA HILLS,CA,91344,LOS ANGELES,58,12,CLOSED,3/3/2005,7/14/2021,5252025
family_child_care_homes,410518075,"COSTA, JOHN & MARIA","COSTA, JOHN & MARIA","COSTA, JOHN & MARIA",(650) 726-6221,Unavailable,HALF MOON BAY,CA,94019,SAN MATEO,5,12,CLOSED,6/6/1991,3/31/2021,5252025
family_child_care_homes,197493243,CRONE FAMILY CHILD CARE,"CRONE, DENISE","CRONE, DENISE",(323) 543-3730,Unavailable,LOS ANGELES,CA,90016,LOS ANGELES,58,12,CLOSED,1/6/2017,7/22/2021,5252025
family_child_care_homes,566202034,CUCHESSI FAMILY DAY CARE HOME,CUCHESSI JULIA,CUCHESSI              J,(805) 373-0564,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,3/30/1992,,5252025
family_child_care_homes,566201897,CURTIS FAMILY DAY CARE HOME,CURTIS CAPRI D.,CURTIS                C,(805) 492-0654,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,7/8/1991,,5252025
family_child_care_homes,191225606,DANON FAMILY DAY CARE,RACHEL DANON,RACHEL DANON,(818) 818-9793,Unavailable,WOODLAND HILLS,CA,91367,LOS ANGELES,58,12,CLOSED,8/13/1990,5/8/2023,5252025
family_child_care_homes,197401153,DAVIDSON FAMILY DAY CARE,"DAVIDSON, JOAN E.",JOAN DAVIDSON,(310) 643-6126,Unavailable,HAWTHORNE,CA,90250,LOS ANGELES,30,12,CLOSED,3/7/1995,9/29/2023,5252025
family_child_care_homes,364801519,DAVIS FAMILY DAY CARE,"DAVIS, ROBIN & JOHNNY","DAVIS, ROBIN",(760) 403-2968,Unavailable,VICTORVILLE,CA,92392,SAN BERNARDINO,12,12,INACTIVE,5/30/1995,,5252025
family_child_care_homes,197419860,DE LA ROSA FAMILY CHILD CARE,"DE LA ROSA, MARY","DE LA ROSA, MARY",(310) 948-0835,Unavailable,LOS ANGELES,CA,90045,LOS ANGELES,30,12,CLOSED,7/27/2015,7/10/2020,5252025
family_child_care_homes,414002295,"DE OCAMPO, ANA","DE OCAMPO, ANA","DE OCAMPO, ANA",(650) 422-9444,Unavailable,MENLO PARK,CA,94025,SAN MATEO,5,12,CLOSED,2/13/2008,3/22/2023,5252025
family_child_care_homes,566201445,DEE FAMILY DAY CARE HOME,DEE TERESA,DEE                   T,(805) 499-5831,Unavailable,NEWBURY PARK,CA,91320,VENTURA,17,12,CLOSED,9/9/1992,,5252025
family_child_care_homes,197400786,DELIO FAMILY DAY CARE,"DELIO, GERRY ANN","DELIO, GERRY ANN",(661) 406-9147,Unavailable,VALENCIA,CA,91355,LOS ANGELES,12,12,CLOSED,11/28/1994,5/26/2023,5252025
family_child_care_homes,197418812,DENNIS FAMILY CHILD CARE,"DENNIS, CHANEA","DENNIS, CHANEA",(310) 686-9130,Unavailable,LOS ANGELES,CA,90044,LOS ANGELES,30,12,CLOSED,5/9/2013,3/20/2024,5252025
family_child_care_homes,370810636,"DENNY, SHIRLEY FAMILY DAY CARE","DENNY, SHIRLEY","DENNY, SHIRLEY",(619) 264-4159,Unavailable,SAN DIEGO,CA,92102,SAN DIEGO,20,12,CLOSED,11/7/1989,1/29/2025,5252025
family_child_care_homes,191801952,"DIAZ, CANDELARIA FAMILY DAY CARE","DIAZ, CANDELARIA","DIAZ, CANDELARIAY",(323) 664-5802,Unavailable,LOS ANGELES,CA,90026,LOS ANGELES,33,12,CLOSED,2/23/1989,8/17/2020,5252025
family_child_care_homes,197400732,DUMLAO FAMILY CHILD CARE,"DUMLAO, REBECCA M","DUMLAO, REBECCA M.",(310) 837-2829,Unavailable,W. LOS ANGELES,CA,90034,LOS ANGELES,30,12,CLOSED,11/8/1994,11/4/2020,5252025
family_child_care_homes,334841500,DUNN FAMILY CHILD CARE,"DUNN, VICTORIA","DUNN, VICTORIA",(951) 654-9456,Unavailable,HEMET,CA,92545,RIVERSIDE,10,12,CLOSED,8/8/2012,7/14/2021,5252025
family_child_care_homes,566201958,EARHART FAMILY DAY CARE HOME,EARHART PATTY L.,EARHART               P,(805) 492-9881,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,9/4/1992,,5252025
family_child_care_homes,197417354,EDERY FAMILY CHILD CARE,"EDERY, LONNA","EDERY, LONNA",(818) 578-3512,Unavailable,TARZANA,CA,91356,LOS ANGELES,58,12,CLOSED,12/7/2010,6/16/2020,5252025
family_child_care_homes,334802381,EDMONDSON FAMILY DAY CARE,"EDMONDSON, LAVONNE","EDMONDSON, LAVONNE",(760) 568-3648,Unavailable,PALM DESERT,CA,92260,RIVERSIDE,10,12,CLOSED,2/9/1996,10/3/2022,5252025
family_child_care_homes,566201194,ELBERT FAMILY DAY CARE HOME,ELBERT LINDA,ELBERT                L,(805) 482-0667,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,3/26/1990,,5252025
family_child_care_homes,191600210,"ELLIOTT, VICKIE FAMILY DAY CARE","ELLIOTT, VICKIE & WILLIAM","ELLIOTT, VICKIE",(562) 431-9439,Unavailable,LONG BEACH,CA,90815,LOS ANGELES,54,12,CLOSED,3/31/1995,3/4/2022,5252025
family_child_care_homes,566201558,ENGELDRUM FAMILY DAY CARE HOME,ENGELDRUM KIM A.,ENGELDRUM             K,(805) 641-9810,Unavailable,VENTURA,CA,93001,VENTURA,17,12,CLOSED,9/14/1990,,5252025
family_child_care_homes,191800830,"ENGERSBACH, MARIA DEL CARMEN FAMILY DAY CARE","ENGERSBACH, MARIA DEL CARMEN & LUIS MARTIN","ENGERSBACH, MARIA D CARMEN",(323) 258-9681,Unavailable,LOS ANGELES,CA,90042,LOS ANGELES,33,12,CLOSED,6/2/1993,6/18/2020,5252025
family_child_care_homes,197413491,EPPS FAMILY CHILD CARE,"EPPS, BETTY RUTH","EPPS, BETTY",(323) 777-8190,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,CLOSED,5/19/2006,8/1/2021,5252025
family_child_care_homes,197414446,ESCANDER FAMILY CHILD CARE,"ESCANDER, JOANA FAYEZ","ESCANDER, JOANA F.",(310) 202-7387,Unavailable,LOS ANGELES,CA,90066,LOS ANGELES,30,12,CLOSED,5/4/2007,4/15/2021,5252025
family_child_care_homes,344500957,"ESMAIL, HALLA","ESMAIL, HALLA","ESMAIL, HALLA",(408) 606-1742,Unavailable,ELK GROVE,CA,95624,SACRAMENTO,53,12,CLOSED,10/19/2023,9/19/2024,5252025
family_child_care_homes,191611025,"ESMAIL, P. T. FAMILY DAY CARE","ESMAIL, PARVIZ T.","ESMAIL, PARVIZ",(310) 452-0322,Unavailable,SANTA MONICA,CA,90405,LOS ANGELES,30,12,CLOSED,11/19/1994,11/2/2023,5252025
family_child_care_homes,197402163,EVANS FAMILY CHILD CARE,"EVANS DONNA, AND EVANS MSHAIRI","EVANS, DONNA",(310) 631-5556,Unavailable,COMPTON,CA,90220,LOS ANGELES,54,12,CLOSED,3/19/1996,1/8/2024,5252025
family_child_care_homes,197400890,EVANS FAMILY DAY CARE,"EVANS, FAYE JEAN",FAYE JEAN EVANS,(323) 777-5493,Unavailable,HAWTHORNE,CA,90250,LOS ANGELES,30,12,CLOSED,3/22/1995,2/25/2021,5252025
family_child_care_homes,191232028,EXNER FAMILY DAY CARE,"EXNER, LENITA","EXNER, LENITA",(818) 360-6597,Unavailable,GRANADA HILLS,CA,91344,LOS ANGELES,58,12,CLOSED,9/14/1993,2/1/2022,5252025
family_child_care_homes,197406763,FAHAR AND POUYA FAMILY CHILD CARE,"FAHAR, M. & POUYA, B.","FAHAR, M. & POUYA, B.",(818) 780-8186,Unavailable,VAN NUYS,CA,91411,LOS ANGELES,58,12,CLOSED,5/14/1999,1/2/2025,5252025
family_child_care_homes,566201675,FANNER FAMILY DAY CARE HOME,FANNER CAMILLE,FANNER                C,(805) 484-4795,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,6/4/1991,,5252025
family_child_care_homes,566200841,FAYAD FAMILY DAY CARE HOME,FAYAD LUCIA,FAYAD                 L,(805) 654-1432,Unavailable,VENTURA,CA,93003,VENTURA,17,12,CLOSED,3/25/1990,,5252025
family_child_care_homes,45403207,"FAY, KATHRYN FAMILY CHILD CARE HOME","FAY, KATHRYN","FAY, KATHRYN",(530) 228-9879,Unavailable,CHICO,CA,95928,BUTTE,13,12,CLOSED,9/20/2001,6/12/2024,5252025
family_child_care_homes,191607324,FELIX FAMILY DAY CARE,"FELIX, NANCY",NANCY FELIX,(310) 390-4813,Unavailable,MAR VISTA,CA,90066,LOS ANGELES,30,12,INACTIVE,4/24/1992,,5252025
family_child_care_homes,198005205,FLORES FAMILY CHILD CARE,"FLORES, HERMILA & ANTONIO",HERMILA FLORES,(323) 803-3178,Unavailable,MONTEBELLO,CA,90640,LOS ANGELES,33,10,CLOSED,8/11/1999,7/1/2021,5252025
family_child_care_homes,197418491,FLORES FAMILY CHILD CARE,"FLORES, KARLANA","FLORES, KARLANA",(323) 290-9242,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,CLOSED,11/2/2012,10/29/2021,5252025
family_child_care_homes,566200622,FLOROS FAMILY DAY CARE HOME,FLOROS TERRI & CONSTANTINE,FLOROS                T,(805) 647-4358,Unavailable,VENTURA,CA,93004,VENTURA,17,12,CLOSED,10/4/1988,,5252025
family_child_care_homes,10216591,"FONTANOSA, FLORDELIZA & NAPOLEON","FONTANOSA, FLORDELIZA & NAPOLEON","FONTANOSA, FLORDELIZA",(510) 441-8027,Unavailable,UNION CITY,CA,94587,ALAMEDA,52,12,CLOSED,1/4/1995,9/4/2020,5252025
family_child_care_homes,566200851,FORD FAMILY DAY CARE HOME,FORD OCTAVIA,FORD                  O,(805) 388-3531,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,4/9/1993,,5252025
family_child_care_homes,198010632,FRANCO FAMILY CHILD CARE,ALEJANDRA FRANCO,"FRANCO, ALEJANDRA",(562) 537-2547,Unavailable,LONG BEACH,CA,90813,LOS ANGELES,54,11,CLOSED,7/21/2004,8/13/2021,5252025
family_child_care_homes,70210592,"FRANK, SHERLYN","FRANK, SHERLYN","FRANK, SHERLYN",(925) 676-2215,Unavailable,PLEASANT HILL,CA,94523,CONTRA COSTA,2,12,CLOSED,6/7/1989,11/1/2021,5252025
family_child_care_homes,566201212,FRIEND FAMILY DAY CARE HOME,FRIEND DANNIELLE L.,FRIEND                D,(805) 659-5863,Unavailable,VENTURA,CA,93004,VENTURA,17,12,CLOSED,7/27/1990,,5252025
family_child_care_homes,566202214,FULLER FAMILY DAY CARE HOME,FULLER RITCHIE LORI,FULLER                R,(805) 659-5009,Unavailable,VENTURA,CA,93004,VENTURA,17,12,CLOSED,6/17/1993,,5252025
family_child_care_homes,380505920,"FULLER, MELODY - MERRY GO ROUND DAY CARE","FULLER, MELODY","FULLER, MELODY",(415) 821-7579,Unavailable,SAN FRANCISCO,CA,94107,SAN FRANCISCO,5,12,CLOSED,10/18/1991,10/8/2020,5252025
family_child_care_homes,330919832,GAMEZ FAMILY DAY CARE,"GAMEZ, JILL","GAMEZ, JILL",(760) 327-4055,Unavailable,CATHEDRAL CITY,CA,92234,RIVERSIDE,9,12,CLOSED,10/22/1992,8/20/2021,5252025
family_child_care_homes,197405231,GARCIA FAMILY CHILD CARE,"GARCIA, AGUSTINA",AGUSTINA GARCIA,(818) 890-3417,Unavailable,PACOMIA,CA,91331,LOS ANGELES,12,12,INACTIVE,10/20/1998,,5252025
family_child_care_homes,330927013,GARDNER FAMILY CHILD CARE,"GARDNER, SUSAN","GARDNER, SUSAN",(951) 658-6220,Unavailable,HEMET,CA,92544,RIVERSIDE,10,12,CLOSED,2/9/1987,11/10/2021,5252025
family_child_care_homes,372011106,"GARRETT, GERALDINE FAMILY DAY CARE","GARRETT, GERALDINE","GARRETT, GERALDINE",(760) 500-8030,Unavailable,VISTA,CA,92081,SAN DIEGO,10,12,CLOSED,2/26/1990,7/29/2022,5252025
family_child_care_homes,197401161,GARZA FAMILY DAY CARE,"GARZA, JOSEFINA",JOSEFINA GARZA,(323) 291-8077,Unavailable,LOS ANGELES,CA,90018,LOS ANGELES,54,12,CLOSED,5/31/1995,11/24/2020,5252025
family_child_care_homes,191611686,GIBOREES FAMILY DAY CARE,"GIBOREES, SARAS P.","GIBOREES, SARAS P.",(310) 391-1934,Unavailable,CULVER CITY,CA,90230,LOS ANGELES,30,12,CLOSED,10/17/1995,10/16/2020,5252025
family_child_care_homes,300615487,"GIBSON, MICHELE & DAVID","GIBSON, MICHELE & DAVID","GIBSON, MICHELE & DAVID",(949) 643-1992,Unavailable,LAGUNA HILLS,CA,92653,ORANGE,6,12,CLOSED,7/22/1993,5/5/2022,5252025
family_child_care_homes,566202455,GILBREATH FAMILY DAY CARE HOME,GILBREATH EMMA,GILBREATH             E,(805) 581-5233,Unavailable,SIMI VALLEY,CA,93063,VENTURA,17,12,CLOSED,9/29/1993,,5252025
family_child_care_homes,191611801,GILMORE FAMILY DAY CARE,"GILMORE, BERNICE & CLARENCE","GIMORE, BERNICE",(323) 779-7208,Unavailable,INGLEWOOD,CA,90303,LOS ANGELES,30,12,CLOSED,,6/12/2020,5252025
family_child_care_homes,10210610,"GLASS, MARILYN","GLASS, MARILYN","GLASS, MARILYN",(925) 373-0961,Unavailable,LIVERMORE,CA,94550,ALAMEDA,52,12,CLOSED,10/16/1985,2/23/2022,5252025
family_child_care_homes,191608410,GLOYNE FAMILY DAY CARE,"GLOYNE, LILIA MARIE",LILIA MARIE GLOYNE,(310) 326-4091,Unavailable,HARBOR CITY,CA,90710,LOS ANGELES,30,12,CLOSED,10/5/1992,10/26/2022,5252025
family_child_care_homes,426216679,GONZALES FCC AKA LOVEOSAURUS FAMILY CHILD CARE,JESSICA GONZALES,JESSICA GONZALES,(805) 264-2989,Unavailable,SANTA MARIA,CA,93454,SANTA BARBARA,17,12,CLOSED,8/28/2023,1/16/2025,5252025
family_child_care_homes,430752951,"GOULARTE, PATTY","GOULARTE, PATTY","GOULARTE, PATTY",(408) 683-2738,Unavailable,SAN MARTIN,CA,95046,SANTA CLARA,7,12,CLOSED,12/6/1988,12/13/2022,5252025
family_child_care_homes,13411589,"GRAY, ELLEN AND DOUGLAS II","GRAY, ELLEN AND DOUGLAS II","GRAY, ELLEN",(925) 484-1614,Unavailable,PLEASANTON,CA,94566,ALAMEDA,52,12,INACTIVE,9/19/1996,,5252025
family_child_care_homes,70207378,"GREGORY-SMITH, APRIL","GREGORY-SMITH, APRIL","SMITH-GREGORY, APRIL",(510) 799-1467,Unavailable,RODEO,CA,94572,CONTRA COSTA,2,12,CLOSED,5/14/1984,5/16/2024,5252025
family_child_care_homes,566201747,GULDEN FAMILY DAY CARE HOME,GULDEN CHERIE D.,GULDEN                C,(805) 647-7119,Unavailable,VENTURA,CA,93003,VENTURA,17,12,CLOSED,11/6/1991,,5252025
family_child_care_homes,566200552,GUTIERREZ FAMILY DAY CARE HOME,GUTIERREZ JOSEPHINE & GEORGE,GUTIERREZ             J,(805) 483-3163,Unavailable,OXNARD,CA,93033,VENTURA,17,12,CLOSED,4/10/1991,,5252025
family_child_care_homes,376101678,"GUTIERREZ, DANIELLE FAMILY CHILD CARE","GUTIERREZ, DANIELLE",DANIELLE GUTIERREZ,(619) 504-9958,Unavailable,SAN DIEGO,CA,92120,SAN DIEGO,51,12,CLOSED,10/13/2023,11/15/2024,5252025
family_child_care_homes,390314361,"GWARTNEY, NORA","GWARTNEY, LARRY & NORA","GWARTNEY, LARRY & NORA",(209) 838-7980,Unavailable,ESCALON,CA,95320,SAN JOAQUIN,53,12,CLOSED,11/2/1990,10/1/2021,5252025
family_child_care_homes,191604052,HAKIM FAMILY DAY CARE,"HAKIM, LADAN","HAKIM, LADAN",(310) 542-8609,Unavailable,TORRANCE,CA,90503,LOS ANGELES,30,12,CLOSED,9/8/1989,9/15/2020,5252025
family_child_care_homes,197401937,HAND FAMILY DAY CARE,"HAND, CYNTHIA","HAND, CYNTHIA",(818) 709-1356,Unavailable,NORTHRIDGE,CA,91324,LOS ANGELES,58,12,CLOSED,11/8/1995,4/11/2024,5252025
family_child_care_homes,566201448,HARRIS FAMILY DAY CARE HOME,HARRIS DAWN M.,HARRIS                D,(805) 388-3818,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,6/19/1990,,5252025
family_child_care_homes,410509120,"HAUCK, AMELIA","HAUCK, AMELIA","HAUCK, AMELIA",(650) 572-8859,Unavailable,SAN MATEO,CA,94402,SAN MATEO,5,12,CLOSED,2/27/1987,6/13/2022,5252025
family_child_care_homes,566201485,HAYNES FAMILY DAY CARE HOME,HAYNES ELIZABETH ANN,HAYNES                E,(805) 523-7928,Unavailable,MOORPARK,CA,93021,VENTURA,17,12,CLOSED,3/26/1993,,5252025
family_child_care_homes,566202290,HEDDON FAMILY DAY CARE HOME,HEDDON MISTY M.,HEDDON                M,(805) 373-0546,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,12/8/1992,,5252025
family_child_care_homes,191213426,HEETER FAMILY DAY CARE,"HEETER, DONNA","HEETER, DONNA",(661) 860-4016,Unavailable,PALMDALE,CA,93550,LOS ANGELES,12,12,CLOSED,6/7/1994,6/6/2024,5252025
family_child_care_homes,334808964,HERRERA FAMILY CHILD CARE,"HERRERA, CANDES & HERRERA, LAUREN","HERRERA, CANDES & LAUREN",(951) 692-9506,Unavailable,HEMET,CA,92544,RIVERSIDE,10,12,CLOSED,4/16/2001,10/1/2021,5252025
family_child_care_homes,198010293,HERRERA FAMILY CHILD CARE,JOSEPHINE HERRERA,JOSEPHINE HERRERA,(562) 606-2369,Unavailable,LONG BEACH,CA,90806,LOS ANGELES,54,11,CLOSED,7/26/2004,12/2/2020,5252025
family_child_care_homes,191612304,HILL FAMILY DAY CARE,"HILL, EARTHALEEN","HILL, EARTHALEEN",(310) 515-6239,Unavailable,GARDENA,CA,90249,LOS ANGELES,30,12,INACTIVE,,,5252025
family_child_care_homes,370811110,"HILLER, CECILIA FAMILY DAY CARE","HILLER, CECILIA","HILLER, CECILIA",(619) 263-3489,Unavailable,SAN DIEGO,CA,92102,SAN DIEGO,20,12,CLOSED,8/3/1989,1/12/2024,5252025
family_child_care_homes,370811108,"HILL, WINNIE FAMILY CHILD CARE","HILL, WINNIE",WINNIE HILL,(619) 263-8831,Unavailable,SAN DIEGO,CA,92114,SAN DIEGO,20,12,CLOSED,6/4/1990,8/4/2021,5252025
family_child_care_homes,150407697,HOFFMAN FAMILY DAY CARE,"HOFFMAN, BARBARA","HOFFMAN, BARBARA",(661) 366-7397,Unavailable,BAKERSFIELD,CA,93306,KERN,57,12,CLOSED,5/30/1993,9/10/2020,5252025
family_child_care_homes,300612322,"HOFFMAN, GAYLE","HOFFMAN, GAYLE","HOFFMAN, GAYLE",(949) 326-8219,Unavailable,MISSION VIEJO,CA,92692,ORANGE,6,12,CLOSED,10/3/1991,6/19/2024,5252025
family_child_care_homes,191608314,HOLLMAN FAMILY DAY CARE,"HOLLMAN, CATHERINE & WILLIAM","HOLLMAN, CATHERINE",(562) 425-5030,Unavailable,LAKEWOOD,CA,90713,LOS ANGELES,54,12,CLOSED,10/16/1992,2/3/2023,5252025
family_child_care_homes,334812997,HOOKS FAMILY CHILD CARE,"HOOKS, JOYCE","HOOKS, JOYCE",(951) 565-0562,Unavailable,PERRIS,CA,92571,RIVERSIDE,10,12,CLOSED,8/7/2003,2/16/2021,5252025
family_child_care_homes,293602227,"HOOSER, VICKIE","HOOSER, VICKIE & DIRK","HOOSER, VICKIE",(530) 386-3532,Unavailable,TRUCKEE,CA,96161,NEVADA,3,12,CLOSED,8/15/1996,6/29/2020,5252025
family_child_care_homes,197405723,HOSSEINKHAH FAMILY CHILD CARE,"HOSSEINKHAH, ZAHRA JAMIL","HOSSEINKHAH, ZAHRA JAMIL",(818) 992-1212,Unavailable,CANOGA PARK,CA,91306,LOS ANGELES,58,12,CLOSED,1/13/1999,8/4/2024,5252025
family_child_care_homes,380505849,"HOVE, YVONNE","HOVE, YVONNE","HOVE, YVONNE",(415) 776-5054,Unavailable,SAN FRANCISCO,CA,94123,SAN FRANCISCO,5,12,CLOSED,5/6/1991,4/5/2024,5252025
family_child_care_homes,566200617,HOYLAND FAMILY DAY CARE HOME,HOYLAND RUTH M.,HOYLAND               R,(805) 987-8669,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,1/27/1989,,5252025
family_child_care_homes,380503248,"HUDMAN, NELLY","HUDMAN, NELLY","HUDMAN, NELLY",(415) 586-2610,Unavailable,SAN FRANCISCO,CA,94127,SAN FRANCISCO,5,12,CLOSED,7/15/1980,4/24/2021,5252025
family_child_care_homes,566200964,HUMPHRIES DAY CARE HOME,HUMPHRIES LINDA,HUMPHRIES             L,(805) 583-4214,Unavailable,SIMI VALLEY,CA,93063,VENTURA,17,12,CLOSED,5/19/1992,,5252025
family_child_care_homes,372011461,"HUNJAN, MANJEET FAMILY CHILD CARE","HUNJAN, MANJEET","HUNJAN, MANJEET",(858) 259-9422,Unavailable,DEL MAR,CA,92014,SAN DIEGO,51,12,INACTIVE,2/17/1988,,5252025
family_child_care_homes,515402881,INGRAM FAMILY CHILD CARE HOME,"INGRAM, CHRISTY & SHAWN","INGRAM, CHRISTY & SHAWN",(530) 415-3602,Unavailable,YUBA CITY,CA,95993,SUTTER,13,12,CLOSED,8/25/2000,4/19/2023,5252025
family_child_care_homes,197415330,JACKSON FAMILY CHILD CARE,"JACKSON, SHANEEN","JACKSON, SHANEEN",(323) 291-9277,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,INACTIVE,5/8/2008,,5252025
family_child_care_homes,380505106,"JACKSON, RUTH","JACKSON, RUTH","JACKSON, RUTH",(415) 239-4605,Unavailable,SAN FRANCISCO,CA,94134,SAN FRANCISCO,5,12,CLOSED,10/19/1987,1/10/2022,5252025
family_child_care_homes,197410435,JENKINS FAMILY CHILD CARE,"JENKINS, GIVONA L.","JENKINS, GIVONA L.",(323) 365-1323,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,CLOSED,7/22/2003,8/9/2021,5252025
family_child_care_homes,197408891,JENKINS FAMILY CHILD CARE,"JENKINS, STEPHANIE J & FRANK E.",STEPHANIE J. JENKINS,(323) 291-1501,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,INACTIVE,10/6/2003,,5252025
family_child_care_homes,191605318,JENKINS FAMILY DAY CARE,"JENKINS, HARRIET B.","JENKINS, HARRIET B.",(310) 631-8143,Unavailable,CARSON,CA,90746,LOS ANGELES,54,12,CLOSED,9/6/1990,7/15/2024,5252025
family_child_care_homes,334845717,JIMENEZ FAMILY CHILD CARE,TANYA JIMENEZ,TANYA JIMENEZ,(951) 413-9276,Unavailable,CABAZON,CA,92230,RIVERSIDE,9,12,CLOSED,11/15/2019,7/12/2022,5252025
family_child_care_homes,414000210,"JIMENEZ, LILIANA","JIMENEZ, LILIANA","JIMENEZ, LILIANA",(650) 544-6604,Unavailable,SAN MATEO,CA,94401,SAN MATEO,5,12,CLOSED,1/24/1997,9/6/2022,5252025
family_child_care_homes,198006328,JOHNSON FAMILY CHILD CARE,"JOHNSON, KENDRA","JOHNSON, KENDRA",(323) 232-4725,Unavailable,LOS ANGELES,CA,90037,LOS ANGELES,54,12,CLOSED,12/22/2000,12/15/2023,5252025
family_child_care_homes,191803360,JOHNSON FAMILY CHILD CARE,GWEN JOHNSON,GWEN JOHNSON,(323) 252-5780,Unavailable,LOS ANGELES,CA,90008,LOS ANGELES,58,12,CLOSED,7/31/1990,12/8/2020,5252025
family_child_care_homes,480111980,"JOHNS, KIMBERLEE FCCH","JOHNS, KIMBERLEE","JOHNS, KIMBERLEE",(707) 747-6374,Unavailable,BENICIA,CA,94510,SOLANO,1,12,CLOSED,10/13/1993,10/25/2021,5252025
family_child_care_homes,372011554,"JONES, DIANE FAMILY CHILD CARE","JONES, DIANE",DIANE JONES,(760) 740-5099,Unavailable,SAN MARCOS,CA,92069,SAN DIEGO,51,12,CLOSED,10/19/1988,12/7/2023,5252025
family_child_care_homes,197401046,KAGAWA FAMILY DAY CARE,"KAGAWA, TRACY AND PATRICK","KAGAWA, TRACY",(310) 351-5654,Unavailable,TORRANCE,CA,90504,LOS ANGELES,30,12,CLOSED,2/27/1995,8/24/2020,5252025
