facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year
child_care_centers,304371407,GUIDE ACADEMY,"WEST MONTESSORI, LLC.","SHSHRESTANI, LAILA",(951) 206-5262,121 SOUTH CITRON STREET,ANAHEIM,CA,92805,ORANGE,6,40,LICENSED,2020-02-18,,5252025,121 SOUTH CITRON STREET,"121 SOUTH CITRON STREET, ANAHEIM",2,DUPLICATE_ADDRESS; ,"WEST MONTESSORI, LLC.",2020.0
child_care_centers,304371592,GUIDEPOST MONTESSORI AT ALICIA,GUIDEPOST A LLC.,"CANTUNA, IVANA",(949) 354-2259,25261 PASEO DE ALICIA,LAGUNA HILLS,CA,92653,ORANGE,6,96,LICENSED,2022-12-07,,5252025,25261 PASEO DE ALICIA,"25261 PASEO DE ALICIA, LAGUNA HILLS",2,DUPLICATE_ADDRESS; ,GUIDEPOST A LLC.,2022.0
child_care_centers,13423079,GUIDEPOST MONTESSORI AT EMERYVILLE,LEPORT EMERYVILLE LLC,"BAILEY,AARON & NEELY,JULIA",(510) 250-3792,1450 63RD ST.,EMERYVILLE,CA,94608,ALAMEDA,2,96,LICENSED,2020-01-24,,5252025,1450 63RD ST,"1450 63RD ST, EMERYVILLE",2,DUPLICATE_ADDRESS; ,LEPORT EMERYVILLE LLC,2020.0
child_care_centers,214005503,GUIDEPOST MONTESSORI AT MILL VALLEY,GUIDEPOST A LLC,"RIVERA, KIRA",(949) 354-2259,270 MILLER AVE,MILL VALLEY,CA,94941,MARIN,5,25,LICENSED,2020-03-05,3/30/2023,5252025,270 MILLER AVE,"270 MILLER AVE, MILL VALLEY",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,GUIDEPOST A LLC,2020.0
child_care_centers,197750092,GUIDEPOST MONTESSORI AT PLUM CANYON,HGE FIC F LLC,AARON BAILEY,(949) 354-2259,19141 SKYLINE RANCH RD,SANTA CLARITA,CA,91350,LOS ANGELES,12,96,LICENSED,2020-08-21,,5252025,19141 SKYLINE RANCH RD,"19141 SKYLINE RANCH RD, SANTA CLARITA",2,DUPLICATE_ADDRESS; ,HGE FIC F LLC,2020.0
child_care_centers,73408911,"GUIDING LIGHT MONTESSORI, LLC","GUIDING LIGHT MONTESSORI, LLC","STALEY, JUSINTA",(925) 954-1154,2041 OAK PARK BOULEVARD,PLEASANT HILL,CA,94523,CONTRA COSTA,2,30,LICENSED,2021-12-22,,5252025,2041 OAK PARK BOULEVARD,"2041 OAK PARK BOULEVARD, PLEASANT HILL",0,,"GUIDING LIGHT MONTESSORI, LLC",2021.0
child_care_centers,313623396,GUIDING STARS ACADEMY,POLARIS EDUCATION INC.,"WILLIAMS, AMBER",(916) 645-1099,595 A STREET,LINCOLN,CA,95648,PLACER,3,30,LICENSED,2020-01-29,,5252025,595 A STREET,"595 A STREET, LINCOLN",2,DUPLICATE_ADDRESS; ,POLARIS EDUCATION INC.,2020.0
child_care_centers,394500399,GYMSTARS ELITE LEARNING ACADEMY,"GYMSTARS GYMNASTICS, INC.",RHONDA CONTE,(209) 955-7595,1740 W HAMMER LN,STOCKTON,CA,95209,SAN JOAQUIN,53,105,LICENSED,2021-10-22,,5252025,1740 W HAMMER LN,"1740 W HAMMER LN, STOCKTON",0,,"GYMSTARS GYMNASTICS, INC.",2021.0
child_care_centers,198019793,HADLEY PRE-SCHOOL,DIANE YORK LAWRENCE,DIANE YORK LAWRENCE,(562) 699-0539,11703 E HADLEY AVE,WHITTER,CA,90601,LOS ANGELES,33,105,LICENSED,2020-06-18,,5252025,11703 E HADLEY AVE,"11703 E HADLEY AVE, WHITTER",0,,DIANE YORK LAWRENCE,2020.0
child_care_centers,198020716,HAPPY CAMPERS CHILDREN CENTER,"LIFE STEPS FOUNDATION, INC.",YU LING(JENNY)CHENG,(626) 338-5090,14035 FRANCISQUITO AVE,BALDWIN PARK,CA,91706,LOS ANGELES,33,76,LICENSED,2021-08-18,,5252025,14035 FRANCISQUITO AVE,"14035 FRANCISQUITO AVE, BALDWIN PARK",2,DUPLICATE_ADDRESS; ,"LIFE STEPS FOUNDATION, INC.",2021.0
child_care_centers,13423107,HAPPY DAY MONTESSORI SCHOOL,FATHIMA FAHIDHA BADURUDEEN,FATHIMA FAHIDHA BADURUDEEN,(510) 837-0491,1501 WASHINGTON AVENUE,ALBANY,CA,94706,ALAMEDA,2,22,LICENSED,2020-09-29,,5252025,1501 WASHINGTON AVENUE,"1501 WASHINGTON AVENUE, ALBANY",0,,FATHIMA FAHIDHA BADURUDEEN,2020.0
child_care_centers,73408879,HAPPY LITTLE FACES,GORLIZ CORPORATION,"GORRIO, DORA",(925) 609-6469,1470 WHARTON WAY,CONCORD,CA,94521,CONTRA COSTA,2,36,LICENSED,2020-01-13,,5252025,1470 WHARTON WAY,"1470 WHARTON WAY, CONCORD",0,,GORLIZ CORPORATION,2020.0
child_care_centers,343623499,HAPPY TIME PRESCHOOL,HAPPY TIME PRESCHOOL (PS),"PATEL, MAYA",(916) 689-8889,7610 ELSIE AVENUE,SACRAMENTO,CA,95828,SACRAMENTO,3,75,LICENSED,2020-03-31,,5252025,7610 ELSIE AVENUE,"7610 ELSIE AVENUE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,HAPPY TIME PRESCHOOL (PS),2020.0
child_care_centers,344500596,HAPPY TRAILS LEARNING CENTER,HAPPY TRAILS LEARNING CENTER LLC,DEBORAH OCHOA,(916) 583-4422,600 A STREET,GALT,CA,95632,SACRAMENTO,53,55,LICENSED,2022-08-04,,5252025,600 A STREET,"600 A STREET, GALT",2,DUPLICATE_ADDRESS; ,HAPPY TRAILS LEARNING CENTER LLC,2022.0
child_care_centers,197494698,HARMON OAKS NOHO WEST,HARMON OAKS NOHO WEST,MARIYA KUPCHYAN,(818) 386-8409,12527-12533 VANOWEN ST.,NORTH HOLLYWOOD,CA,91605,LOS ANGELES,58,80,LICENSED,2021-03-12,,5252025,12527-12533 VANOWEN ST,"12527-12533 VANOWEN ST, NORTH HOLLYWOOD",0,,HARMON OAKS NOHO WEST,2021.0
child_care_centers,73423733,HARPER SCHOOL,HARPER SCHOOL - CALIFORNIA LLC,TONI CARRERA,(925) 222-5042,3201 CAMINO TASSAJARA,DANVILLE,CA,94506,CONTRA COSTA,2,53,LICENSED,2022-07-28,,5252025,3201 CAMINO TASSAJARA,"3201 CAMINO TASSAJARA, DANVILLE",0,,HARPER SCHOOL - CALIFORNIA LLC,2022.0
child_care_centers,414004824,HARPER SCHOOL,HARPER SCHOOL-CALIFORNIA LLC,"LOPEZ, MARITZA",(650) 260-3344,3150 GRANGER WAY,REDWOOD CITY,CA,94061,SAN MATEO,5,110,LICENSED,2021-08-26,,5252025,3150 GRANGER WAY,"3150 GRANGER WAY, REDWOOD CITY",0,,HARPER SCHOOL-CALIFORNIA LLC,2021.0
child_care_centers,197750140,HAYKAZUNYADZ CHILD CARE INC.,HAYKAZUNYADZ CHILD CARE INC.,ZOVIG INJEJIKIAN,(818) 522-4172,11329 VALERIO STREET,SUN VALLEY,CA,91352,LOS ANGELES,12,53,LICENSED,2022-10-24,,5252025,11329 VALERIO STREET,"11329 VALERIO STREET, SUN VALLEY",0,,HAYKAZUNYADZ CHILD CARE INC.,2022.0
child_care_centers,483010122,HEAD START - COUCH,"CHILD START, INC.","NGUYEN, THANH",(707) 252-8931,579 COUCH STREET,VALLEJO,CA,94590,SOLANO,1,72,LICENSED,2022-09-09,,5252025,579 COUCH STREET,"579 COUCH STREET, VALLEJO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"CHILD START, INC.",2022.0
child_care_centers,493010100,HEALDSBURG MONTESSORI SCHOOL,VARIAXMI LLC,JULIE BETTENCOURT,(707) 431-1727,500 GROVE STREET,HEALDSBURG,CA,95448,SONOMA,1,48,LICENSED,2021-10-01,,5252025,500 GROVE STREET,"500 GROVE STREET, HEALDSBURG",2,DUPLICATE_ADDRESS; ,VARIAXMI LLC,2021.0
child_care_centers,376701487,HEARTBEAT MUSIC PERFORMING ARTS ACADEMY PRESCHOOL,HEARTBEAT MUSIC & PERFORMING ARTS ACADEMY,SHARIFA OSMAN,(619) 942-0772,6785 IMPERIAL AVENUE,SAN DIEGO,CA,92114,SAN DIEGO,20,20,LICENSED,2021-08-13,,5252025,6785 IMPERIAL AVENUE,"6785 IMPERIAL AVENUE, SAN DIEGO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,HEARTBEAT MUSIC & PERFORMING ARTS ACADEMY,2021.0
child_care_centers,376300589,HEARTBEAT MUSIC/PA ACADEMY PRESCHOOL,HEARTBEAT MUSIC/PERFORMING ARTS ACADEMY,"HAWTHORNE,TYRA",(619) 942-0772,1300 N ESCONDIDO BOVD.,ESCONDIDO,CA,92026,SAN DIEGO,10,72,LICENSED,2022-12-08,,5252025,1300 N ESCONDIDO BOVD,"1300 N ESCONDIDO BOVD, ESCONDIDO",0,,HEARTBEAT MUSIC/PERFORMING ARTS ACADEMY,2022.0
child_care_centers,367750051,"HEARTFELT DAYCARE, LLC",RASHON REYES,SAMANTHA BROWN,(909) 559-1592,15451 BEAR VALLEY ROAD,HESPERIA,CA,92345,SAN BERNARDINO,12,24,LICENSED,2022-08-16,,5252025,15451 BEAR VALLEY ROAD,"15451 BEAR VALLEY ROAD, HESPERIA",2,DUPLICATE_ADDRESS; ,RASHON REYES,2022.0
child_care_centers,434416687,HEARTS AND HANDS CHRISTIAN CHILDCARE & PRESCHOOL,GREAT COMMISSION ASSOCIATION OF SOUTHERN BAPTIST C,JESSICA WATTS,(408) 413-2111,8455 WREN AVENUE,GILROY,CA,95020,SANTA CLARA,7,65,LICENSED,2020-08-14,,5252025,8455 WREN AVENUE,"8455 WREN AVENUE, GILROY",0,,GREAT COMMISSION ASSOCIATION OF SOUTHERN BAPTIST C,2020.0
child_care_centers,435700739,HEARTS AND HANDS CHRISTIAN CHILDCARE & PRESCHOOL,GREAT COMMISSION ASSOC. OF SOUTHERN BAPTIST CHURCH,"REYES, ODALIS",(650) 800-6870,701 EAST MEADOW DRIVE,PALO ALTO,CA,94303,SANTA CLARA,52,30,LICENSED,2021-01-21,,5252025,701 EAST MEADOW DRIVE,"701 EAST MEADOW DRIVE, PALO ALTO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,GREAT COMMISSION ASSOC. OF SOUTHERN BAPTIST CHURCH,2021.0
child_care_centers,435700743,HEFFALUMP SCHOOL,"HEFFALUMP SCHOOL, LLC","THAKUR, MEENAKSHI",(415) 425-4340,3990 VENTURA COURT,PALO ALTO,CA,94306,SANTA CLARA,52,20,LICENSED,2021-06-25,,5252025,3990 VENTURA COURT,"3990 VENTURA COURT, PALO ALTO",2,DUPLICATE_ADDRESS; ,"HEFFALUMP SCHOOL, LLC",2021.0
child_care_centers,364846271,HEIGHTS CHRISTIAN SCHOOLS - RAMONA PRESCHOOL,HEIGHTS CHRISTIAN SCHOOLS,MARISELA WILLIAMS,(909) 293-1577,14670 RAMONA AVENUE,CHINO,CA,91710,SAN BERNARDINO,9,140,LICENSED,2022-09-06,,5252025,14670 RAMONA AVENUE,"14670 RAMONA AVENUE, CHINO",1,HIGH_VOLUME_LICENSEE; ,HEIGHTS CHRISTIAN SCHOOLS,2022.0
child_care_centers,157750004,HELENA CHAVEZ EARLY CHILDHOOD EDUCATION CENTER,FARMWORKER INST. OF ED. AND LEADERSHIP DEVELOPEMEN,SARAH BROMILEY,(661) 823-8826,100 EAST E STREET,TEHACHAPI,CA,93561,KERN,12,16,LICENSED,2021-11-05,,5252025,100 EAST E STREET,"100 EAST E STREET, TEHACHAPI",0,,FARMWORKER INST. OF ED. AND LEADERSHIP DEVELOPEMEN,2021.0
child_care_centers,574500627,HENS & CHICKS EARLY LEARNING,HENS & CHICKS EARLY LEARNING LLC,"WAGGONER, KARIN",(916) 470-8505,1500 PARK BLVD,WEST SACRAMENTO,CA,95691,YOLO,53,22,LICENSED,2022-07-28,,5252025,1500 PARK BLVD,"1500 PARK BLVD, WEST SACRAMENTO",2,DUPLICATE_ADDRESS; ,HENS & CHICKS EARLY LEARNING LLC,2022.0
child_care_centers,426216166,HERE WE GROW EARLY LEARNING CENTER,"HERE WE GROW ELC, LLC",CRISTA TRUJILLO,(805) 967-8318,487 N. TURNPIKE RD.,SANTA BARBARA,CA,93111,SANTA BARBARA,17,42,LICENSED,2021-10-01,,5252025,487 N TURNPIKE RD,"487 N TURNPIKE RD, SANTA BARBARA",0,,"HERE WE GROW ELC, LLC",2021.0
child_care_centers,304371527,HERITAGE MONTESSORI SCHOOL,ES CAL LLC.,"LEE,M SHALANE",(714) 891-9921,15881 GOLDENWEST STREET,HUNTINGTON BEACH,CA,92647,ORANGE,6,59,LICENSED,2021-09-21,,5252025,15881 GOLDENWEST STREET,"15881 GOLDENWEST STREET, HUNTINGTON BEACH",1,HIGH_VOLUME_LICENSEE; ,ES CAL LLC.,2021.0
child_care_centers,304371528,HERITAGE MONTESSORI SCHOOL,ES CAL LLC.,"TOVAR, SAMANTHA",(949) 764-9433,2032 ORANGE AVENUE,COSTA MESA,CA,92627,ORANGE,6,90,LICENSED,2021-09-21,,5252025,2032 ORANGE AVENUE,"2032 ORANGE AVENUE, COSTA MESA",1,HIGH_VOLUME_LICENSEE; ,ES CAL LLC.,2021.0
child_care_centers,304371529,HERITAGE MONTESSORI SCHOOL,ES CAL LLC.,"SERGI, GABREILA",(949) 305-0086,29000 PORTOLA PARKWAY,LAKE FOREST,CA,92630,ORANGE,6,120,LICENSED,2021-09-15,,5252025,29000 PORTOLA PARKWAY,"29000 PORTOLA PARKWAY, LAKE FOREST",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,ES CAL LLC.,2021.0
child_care_centers,157750003,HERITAGE MONTESSORI SCHOOL,DENISE CAMPOS,DENISE CAMPOS,(760) 446-7459,934 HERITAGE DRIVE,RIDGECREST,CA,93555,KERN,12,90,LICENSED,2021-07-30,,5252025,934 HERITAGE DRIVE,"934 HERITAGE DRIVE, RIDGECREST",1,HIGH_VOLUME_LICENSEE; ,DENISE CAMPOS,2021.0
child_care_centers,198400390,HERRERA HEAD START,LONG BEACH UNIFIED SCHOOL DISTRICT HEAD START,"DIGGS, LASHELL",(562) 426-8144,1620 TEMPLE AVE.,LONG BEACH,CA,90804,LOS ANGELES,54,40,LICENSED,2021-08-30,,5252025,1620 TEMPLE AVE,"1620 TEMPLE AVE, LONG BEACH",0,,LONG BEACH UNIFIED SCHOOL DISTRICT HEAD START,2021.0
child_care_centers,376105045,HIGHLAND ACADEMY,"HOMEROOM, LLC",MION EK,(760) 936-6722,3016 HIGHLAND DRIVE,CARLSBAD,CA,92008,SAN DIEGO,51,48,LICENSED,2021-08-02,,5252025,3016 HIGHLAND DRIVE,"3016 HIGHLAND DRIVE, CARLSBAD",2,DUPLICATE_ADDRESS; ,"HOMEROOM, LLC",2021.0
child_care_centers,566215987,HILLCREST CHRISTIAN SCHOOL,HILLCREST CHRISTIAN CENTER OF THOUSAND OAKS,CHERYL CURTIS,(805) 495-5513,449 WILBUR ROAD,THOUSAND OAKS,CA,91360,VENTURA,17,168,LICENSED,2020-08-31,,5252025,449 WILBUR ROAD,"449 WILBUR ROAD, THOUSAND OAKS",2,DUPLICATE_ADDRESS; ,HILLCREST CHRISTIAN CENTER OF THOUSAND OAKS,2020.0
child_care_centers,343623834,HODGE LEARNING CENTER,HODGE LEARNING CENTER LLC,"JEN, DEBBIE",(618) 663-0574,7248 MURIETA DRIVE SUITE B-8,RANCHO MURIETA,CA,95683,SACRAMENTO,3,35,LICENSED,2021-02-17,,5252025,7248 MURIETA DRIVE SUITE B-8,"7248 MURIETA DRIVE SUITE B-8, RANCHO MURIETA",0,,HODGE LEARNING CENTER LLC,2021.0
child_care_centers,426216396,HOLLISTER LEARNING TREE PRESCHOOL,GOLETA UNION SCHOOL DISTRICT,KIM BRUZZESE,(805) 681-1200,4950 ANITA LANE,SANTA BARBARA,CA,93111,SANTA BARBARA,17,48,LICENSED,2022-11-22,,5252025,4950 ANITA LANE,"4950 ANITA LANE, SANTA BARBARA",1,HIGH_VOLUME_LICENSEE; ,GOLETA UNION SCHOOL DISTRICT,2022.0
child_care_centers,354415951,HOLLISTER MONTESSORI SCHOOL,"HOLLISTER MONTESSORI SCHOOL, LLC",DEBORAH LYNN PARGA,(408) 804-2930,2300 SOUTHSIDE ROAD,HOLLISTER,CA,95023,SAN BENITO,7,45,LICENSED,2020-10-08,,5252025,2300 SOUTHSIDE ROAD,"2300 SOUTHSIDE ROAD, HOLLISTER",2,DUPLICATE_ADDRESS; ,"HOLLISTER MONTESSORI SCHOOL, LLC",2020.0
child_care_centers,45407779,HONCUT PRESCHOOL,PALERMO UNION ELEMENTARY SCHOOL,"ARIVETT, ELAINA",(530) 742-5284,68 SCHOOL STREET,OROVILLE,CA,95966,BUTTE,13,21,LICENSED,2020-11-10,,5252025,68 SCHOOL STREET,"68 SCHOOL STREET, OROVILLE",2,DUPLICATE_ADDRESS; ,PALERMO UNION ELEMENTARY SCHOOL,2020.0
child_care_centers,197494725,HONEYBEE BILINGUAL CHILDREN'S CENTER,SANDRA VALENZUELA,PATRICIA SANCHEZ,(310) 430-4981,11203 S. WESTERN AVENUE,LOS ANGELES,CA,90047,LOS ANGELES,30,39,LICENSED,2021-03-11,,5252025,11203 S WESTERN AVENUE,"11203 S WESTERN AVENUE, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,SANDRA VALENZUELA,2021.0
child_care_centers,197495003,HONEYBEE BILINGUAL PRESCHOOL,SANDRA VALENZUELA,SANDRA VALENZUELA,(310) 750-5168,4042-46 W SLAUSON AVENUE,LOS ANGELES,CA,90043,LOS ANGELES,58,21,LICENSED,2022-05-10,,5252025,4042-46 W SLAUSON AVENUE,"4042-46 W SLAUSON AVENUE, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,SANDRA VALENZUELA,2022.0
child_care_centers,367750042,HONEYBEES CHILDCARE CENTER,STEPHANIE BOUCHEY,STEPHANIE BOUCHEY,(760) 946-3399,15749 OLALEE ROAD,APPLE VALLEY,CA,92307,SAN BERNARDINO,12,36,LICENSED,2022-05-20,,5252025,15749 OLALEE ROAD,"15749 OLALEE ROAD, APPLE VALLEY",2,DUPLICATE_ADDRESS; ,STEPHANIE BOUCHEY,2022.0
child_care_centers,543810146,HOOPS PRESCHOOL,PORTERVILLE UNIFIED SCHOOL DISTRICT,"WOBROCK, NATHAN",(559) 783-8564,265 W HENDERSON AVE,PORTERVILLE,CA,93257,TULARE,57,120,LICENSED,2021-03-18,,5252025,265 W HENDERSON AVE,"265 W HENDERSON AVE, PORTERVILLE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,PORTERVILLE UNIFIED SCHOOL DISTRICT,2021.0
child_care_centers,394500242,HOOVER ELEMENTARY,SUSD EARLY CHILDHOOD EDUCATION SCHOOL READINESS,MAYTE PICHARDO,(209) 933-7215,2900 KIRK STREET,STOCKTON,CA,95204,SAN JOAQUIN,53,24,LICENSED,2020-06-25,,5252025,2900 KIRK STREET,"2900 KIRK STREET, STOCKTON",0,,SUSD EARLY CHILDHOOD EDUCATION SCHOOL READINESS,2020.0
child_care_centers,426216273,"HOPE 4 KIDS EARLY LEARNING CENTERS, GOLETA","MISSIONARY CHURCH OF SANTA BARBARA, INC.",TANIA PACHECO,(805) 682-2300,7433 HOLLISTER AVE.,GOLETA,CA,93117,SANTA BARBARA,17,45,LICENSED,2022-08-03,,5252025,7433 HOLLISTER AVE,"7433 HOLLISTER AVE, GOLETA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"MISSIONARY CHURCH OF SANTA BARBARA, INC.",2022.0
child_care_centers,198020719,HOPE STREET FRIENDS,KINDERCARE EDUCATION AT WORK LLC,ANA MARTINEZ,(503) 872-1300,330 S. HOPE ST STE# 3-010,LOS ANGELES,CA,90071,LOS ANGELES,33,60,LICENSED,2021-05-04,,5252025,330 S HOPE ST STE# 3-010,"330 S HOPE ST STE# 3-010, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KINDERCARE EDUCATION AT WORK LLC,2021.0
child_care_centers,283010138,HOPPER CREEK MONTESSORI,"ROTH, BRENNA & CHRZANOWSKI, MATTHEW",TAMARA KINMAN,(707) 231-8768,2141 2ND STREET,NAPA,CA,94559,NAPA,1,35,LICENSED,2022-01-01,,5252025,2141 2ND STREET,"2141 2ND STREET, NAPA",0,,"ROTH, BRENNA & CHRZANOWSKI, MATTHEW",2022.0
child_care_centers,394500336,HORIZON PRESCHOOL,HORIZON COMMUNITY CHURCH,KATHERINE STANLEY,(209) 224-5364,415 S. GARFIELD STREET,LODI,CA,95240,SAN JOAQUIN,53,12,LICENSED,2021-03-29,,5252025,415 S GARFIELD STREET,"415 S GARFIELD STREET, LODI",0,,HORIZON COMMUNITY CHURCH,2021.0
child_care_centers,426216022,"HOWARD CARDEN SCH. EARLY CHILDHOOD EDUCATION, THE","HOWARD CARDEN SCHOOL, THE","ROBARGE, MONICA",(805) 745-8448,5050 EL CARRO LANE,CARPINTERIA,CA,93013,SANTA BARBARA,17,45,LICENSED,2020-09-18,,5252025,5050 EL CARRO LANE,"5050 EL CARRO LANE, CARPINTERIA",0,,"HOWARD CARDEN SCHOOL, THE",2020.0
child_care_centers,125408207,HUMBOLDT COUNTY OFFICE OF EDUCATION - SPECIAL BEG,HUMBOLDT COUNTY OFFICE OF EDUCATION - SPECIAL BEG,"HUGHES, MICHAEL",(707) 540-5692,901 MYRTLE AVE,EUREKA,CA,95501,HUMBOLDT,13,24,LICENSED,2022-12-16,,5252025,901 MYRTLE AVE,"901 MYRTLE AVE, EUREKA",0,,HUMBOLDT COUNTY OFFICE OF EDUCATION - SPECIAL BEG,2022.0
child_care_centers,15700580,HUSD - BURBANK PRESCHOOL,HAYWARD UNIFIED SCHOOL DISTRICT,"RUBIO, ANN KRISTINNE",(510) 723-3805,222 BURBANK STREET,HAYWARD,CA,94541,ALAMEDA,52,24,LICENSED,2022-08-05,,5252025,222 BURBANK STREET,"222 BURBANK STREET, HAYWARD",1,HIGH_VOLUME_LICENSEE; ,HAYWARD UNIFIED SCHOOL DISTRICT,2022.0
child_care_centers,15700575,HUSD - EAST AVENUE PRESCHOOL,HAYWARD UNIFIED SCHOOL DISTRICT,"RUIZ, MARIA",(510) 723-3815,2424 EAST AVENUE,HAYWARD,CA,94541,ALAMEDA,52,23,LICENSED,2022-07-07,,5252025,2424 EAST AVENUE,"2424 EAST AVENUE, HAYWARD",1,HIGH_VOLUME_LICENSEE; ,HAYWARD UNIFIED SCHOOL DISTRICT,2022.0
child_care_centers,15700584,HUSD - EDEN GARDENS PRESCHOOL,HAYWARD UNIFIED SCHOOL DISTRICT,"CORBETT, LAURA",(510) 723-3820,2184 THAYER AVENUE,HAYWARD,CA,94545,ALAMEDA,52,24,LICENSED,2022-08-05,,5252025,2184 THAYER AVENUE,"2184 THAYER AVENUE, HAYWARD",1,HIGH_VOLUME_LICENSEE; ,HAYWARD UNIFIED SCHOOL DISTRICT,2022.0
child_care_centers,15700578,HUSD  - RUUS PRESCHOOL,HAYWARD UNIFIED SCHOOL DISTRICT,"WILLIAMS, VIVIAN",(510) 723-3885,28027 DICKENS AVENUE,HAYWARD,CA,94544,ALAMEDA,52,24,LICENSED,2022-08-03,,5252025,28027 DICKENS AVENUE,"28027 DICKENS AVENUE, HAYWARD",1,HIGH_VOLUME_LICENSEE; ,HAYWARD UNIFIED SCHOOL DISTRICT,2022.0
child_care_centers,15700579,HUSD  - TYRRELL PRESCHOOL,HAYWARD UNIFIED SCHOOL DISTRICT,"NOBLE, AGUSTINA",(510) 723-3935,27000 TYRRELL AVENUE,HAYWARD,CA,94544,ALAMEDA,52,24,LICENSED,2022-08-03,,5252025,27000 TYRRELL AVENUE,"27000 TYRRELL AVENUE, HAYWARD",1,HIGH_VOLUME_LICENSEE; ,HAYWARD UNIFIED SCHOOL DISTRICT,2022.0
child_care_centers,336300618,I CAN PRESCHOOL AND CHILD CARE,I CAN PRESCHOOL AND CHILD CARE,"CABAONG, ATLANTIS",(951) 973-1105,26704 MURRIETA RD,MENIFEE,CA,92585,RIVERSIDE,10,51,LICENSED,2022-12-21,,5252025,26704 MURRIETA RD,"26704 MURRIETA RD, MENIFEE",0,,I CAN PRESCHOOL AND CHILD CARE,2022.0
child_care_centers,434416977,I GROW LEARNING ACADEMY,SVETLANA UMANSKY,SVITLANA BUTENKO,(650) 224-6693,1063 FEWTRELL DRIVE,CAMPBELL,CA,95008,SANTA CLARA,7,55,LICENSED,2021-06-11,,5252025,1063 FEWTRELL DRIVE,"1063 FEWTRELL DRIVE, CAMPBELL",2,DUPLICATE_ADDRESS; ,SVETLANA UMANSKY,2021.0
child_care_centers,147750002,ICOE- ELM ST STATE PRESCHOOL,KATHLEEN S DUNCAN,KATHLEEN DUNCAN,(760) 873-5123,800 W ELM ST BLDG A,BISHOP,CA,93514,INYO,12,20,LICENSED,2022-08-22,,5252025,800 W ELM ST BLDG A,"800 W ELM ST BLDG A, BISHOP",2,DUPLICATE_ADDRESS; ,KATHLEEN S DUNCAN,2022.0
child_care_centers,147750006,ICOE- WONDER YEARS STATE PRESCHOOL,KATHLEEN DUNCAN,KATHLEEN DUNCAN,(760) 873-5123,800 W. ELM STREET BLDG. D,BISHOP,CA,93514,INYO,12,20,LICENSED,2022-08-22,,5252025,800 W ELM STREET BLDG D,"800 W ELM STREET BLDG D, BISHOP",0,,KATHLEEN DUNCAN,2022.0
child_care_centers,136608109,ICOE-ECEP LITTLE SPARTANS CHILD DEVELOPMENT CENTER,IMPERIAL COUNTY OFFICE OF EDUCATION,PAOLA TRONCOSO,(760) 312-5573,1001 W.BRIGHTON AVENUE,EL CENTRO,CA,92243,IMPERIAL,20,36,LICENSED,2022-05-18,,5252025,1001 WBRIGHTON AVENUE,"1001 WBRIGHTON AVENUE, EL CENTRO",1,HIGH_VOLUME_LICENSEE; ,IMPERIAL COUNTY OFFICE OF EDUCATION,2022.0
child_care_centers,147750003,ICOE-LONE PINE STATE PRESCHOOL,KATHLEEN DUNCAN,KATHLEEN DUNCAN,(760) 873-5123,283 E LOCUST ST,LONE PINE,CA,93545,INYO,12,24,LICENSED,2022-10-14,,5252025,283 E LOCUST ST,"283 E LOCUST ST, LONE PINE",2,DUPLICATE_ADDRESS; ,KATHLEEN DUNCAN,2022.0
child_care_centers,147750001,ICOE/LITTLE EXPLORERS,BARRY D SIMPSON/KATHLEEN DUNCAN(KAT),KAT DUNCAN,(760) 873-5123,800 W ELM ST #C,BISHOP,CA,93514,INYO,12,15,LICENSED,2022-05-23,,5252025,800 W ELM ST #C,"800 W ELM ST #C, BISHOP",0,,BARRY D SIMPSON/KATHLEEN DUNCAN(KAT),2022.0
child_care_centers,414004686,IHSD LAKEWOOD CHILD DEVELOPMENT CENTER,"INSTITUTE FOR HUMAN AND SOCIAL DEVELOPMENT,INC, TH","GHEITH, KIFAH",(650) 504-9928,69 TOWER ROAD,SAN MATEO,CA,94402,SAN MATEO,5,24,LICENSED,2020-08-12,,5252025,69 TOWER ROAD,"69 TOWER ROAD, SAN MATEO",0,,"INSTITUTE FOR HUMAN AND SOCIAL DEVELOPMENT,INC, TH",2020.0
